adult;budget;id;original_language;original_title;popularity;production_companies_id;production_companies_logo_path;production_companies_name;production_companies_origin_country;revenue;runtime;status;vote_average;vote_count
False;1500000;506971;ur;طیفا اِن ٹرَبل;2.454;1569.0;/lvzN86o3jrP44DIvn4SMBLOl9PF.png;Yash Raj Films;IN;3062477;155;Released;7.3;12
False;0;530266;en;The Krays: Dead Man Walking;2.371;80694.0;/p1lm3kowNWPZggP9IsjNy3cPHAL.png;Hereford Films;GB;0;79;Released;4.0;2
False;0;533566;en;Beach Babe Bingo;1.636;53228.0;;New Dynamic;;0;80;Released;0.0;0
False;0;455304;en;Sleep No More;3.374;12369.0;/2aP1YDSDCiv9muGwoJb2P0Adpgs.png;Arcanum Pictures;US;0;91;Released;4.3;12
False;0;455304;en;Sleep No More;3.374;22708.0;;Incendiary Features;;0;91;Released;4.3;12
False;0;515920;en;DriverX;3.478;111809.0;;Antic Pictures;US;0;98;Released;6.0;9
False;0;541100;en;Thriller;2.898;3172.0;/kDedjRZwO8uyFhuHamomOhN6fzG.png;Blumhouse Productions;US;0;87;Released;4.9;8
False;0;541100;en;Thriller;2.898;89115.0;/zQwTHJVIruUlGsa7zIdfXuSm9GG.png;Divide / Conquer;US;0;87;Released;4.9;8
False;0;499170;en;Harmony;3.8;99755.0;/As4UbWWZOIqhxLRQBF5hyEcE9xq.png;Cowlick Entertainment;AU;0;97;Released;7.4;8
False;0;499170;en;Harmony;3.8;99756.0;;Film Grit;AU;0;97;Released;7.4;8
False;0;499170;en;Harmony;3.8;99757.0;;Rhythmic Films;AU;0;97;Released;7.4;8
False;0;509563;en;Bad Tutor;1.813;19651.0;;Blue Sky Films;;0;101;Released;5.1;8
False;0;489991;pt;Ferrugem;2.388;93196.0;;Grafo Audiovisual;;0;100;Released;6.9;23
False;0;490594;da;Hodja fra Pjort;2.323;118.0;/AiBorgNTCS1lT1FdFPYheax9jfF.png;Det Danske Filminstitut;DK;0;81;Released;7.3;3
False;0;490594;da;Hodja fra Pjort;2.323;119.0;/1di2gITGUZr730AMuMKiCrP90Vl.png;Danmarks Radio (DR);DK;0;81;Released;7.3;3
False;0;490594;da;Hodja fra Pjort;2.323;3922.0;/aCdyqd55D2XvjbdpPGvaIY7G64t.png;A. Film Production;DK;0;81;Released;7.3;3
False;0;433637;en;What Still Remains;3.391;94422.0;;Strike the Sun Entertainment;;0;92;Released;5.0;24
False;0;509934;en;Far Cry 5: Inside Eden's Gate;2.731;4382.0;/z9gOkP6vTSvd7uqYgUBdROe7ffj.png;Asylum Entertainment;US;0;30;Released;6.7;12
False;0;509934;en;Far Cry 5: Inside Eden's Gate;2.731;4615.0;/vywqnH3zMq0dJK1M3Bn6wg3vrud.png;Ubisoft;FR;0;30;Released;6.7;12
False;0;565839;en;Bernie the Dolphin;2.863;112097.0;;AIC Studios;;0;88;Released;6.8;8
False;0;565839;en;Bernie the Dolphin;2.863;112098.0;/hY7fqxZfCVvf6nE9xGBW41zKqpm.png;Digital Caviar;US;0;88;Released;6.8;8
False;0;565839;en;Bernie the Dolphin;2.863;72097.0;;Fairway Film Alliance;US;0;88;Released;6.8;8
False;0;543772;es;Icebox;1.804;3268.0;/tuomPhY2UtuPTqqFnKMVHvSb724.png;HBO;US;0;86;Released;7.6;12
False;2600000;461649;hi;परी;2.707;80879.0;;Clean Slate Films;IN;6000000;135;Released;6.6;21
False;2600000;461649;hi;परी;2.707;91689.0;;KriArj Entertainment;;6000000;135;Released;6.6;21
False;2600000;461649;hi;परी;2.707;104531.0;;KYTA Productions;;6000000;135;Released;6.6;21
False;25000;487283;en;A Wish for Giants;2.127;97394.0;;Spruce Films;;0;79;Released;9.3;6
False;0;563038;en;He Knows Your Every Move;2.035;42119.0;/vJdhRkszndv66HSRoSP3eCd64Zc.png;Vast Entertainment;US;0;;Released;6.1;4
False;0;563038;en;He Knows Your Every Move;2.035;6679.0;;MarVista Entertainment;US;0;;Released;6.1;4
False;500000;509594;en;The Crossbreed;2.766;101791.0;;BD America;;0;85;Released;3.3;7
False;0;526313;en;A Leaf of Faith;2.549;104960.0;;OxymoronFilms;US;0;86;Released;8.0;5
False;0;550656;en;A Christmas Arrangement;2.701;3431.0;/6LVLYfZAEQfhJey0MGvhFXdDEK1.png;Lifetime;US;0;90;Released;4.5;5
False;0;550656;en;A Christmas Arrangement;2.701;112797.0;/94y8VwMXiaKNqG5UrTgMOAhEDie.png;The Ninth House;US;0;90;Released;4.5;5
False;0;550860;en;Notes from Dunblane: Lessons from a School Shooting;1.522;109347.0;;K.A. Snyder Productions;;0;23;Released;7.3;5
False;0;550860;en;Notes from Dunblane: Lessons from a School Shooting;1.522;13046.0;;Cuomo Cole Productions;;0;23;Released;7.3;5
False;0;550860;en;Notes from Dunblane: Lessons from a School Shooting;1.522;66478.0;/u7WmMkfo9MqsqfD5cuDAbd0u1qY.png;Artemis Rising;US;0;23;Released;7.3;5
False;0;550860;en;Notes from Dunblane: Lessons from a School Shooting;1.522;88576.0;;Transform Films;;0;23;Released;7.3;5
False;0;536306;en;Making Ends Meet;2.103;7840.0;/pXHXO1qKuQEDv8NDvoNmSaV4gvi.png;Wicked Pictures;US;0;132;Released;6.0;1
False;0;500003;en;Funny Story;2.871;88931.0;;Cinemand;US;0;84;Released;6.6;8
False;0;516579;en;Boyne Falls;2.05;93837.0;;Lakeview Pictures;US;0;84;Released;6.5;3
False;0;465026;en;You, Me and Him;3.056;25954.0;;Metrol Technology;GB;0;98;Released;6.5;13
False;0;465026;en;You, Me and Him;3.056;5056.0;/kADFcjL04xe5HGBnlLjbfhliS2a.png;Head Gear Films;GB;0;98;Released;6.5;13
False;0;465026;en;You, Me and Him;3.056;98612.0;;Big Blue Thumb Productions;;0;98;Released;6.5;13
False;0;465026;en;You, Me and Him;3.056;45909.0;;Pacific Northwest Pictures;CA;0;98;Released;6.5;13
False;0;487939;pt;Just Past Noon on a Tuesday;1.624;119006.0;;The Open Reel;;0;22;Released;6.7;3
False;0;426251;en;Love After Love;3.353;87505.0;;Weedon Media;;0;93;Released;5.8;7
False;0;426251;en;Love After Love;3.353;89386.0;;Secret Engine;;0;93;Released;5.8;7
False;0;548887;en;The Trump Prophecy;1.717;72905.0;/afcoMYB0EULijWN5yeA0xrX6Lda.png;ReelWorks Studios;US;0;120;Released;5.0;4
False;0;555031;en;Kemper on Kemper: Inside the Mind of a Serial Killer;4.187;67241.0;;Oxygen Media;US;0;120;Released;9.5;2
False;0;511474;en;Soul to Keep;2.806;102076.0;;Shady Tree Films;;0;94;Released;5.7;12
False;0;511474;en;Soul to Keep;2.806;102077.0;;Cineque Pictures;;0;94;Released;5.7;12
False;0;472685;en;Fighting the Sky;1.769;109879.0;;Conrad Studios;;0;97;Released;3.8;4
False;0;467916;en;Allure;2.867;7029.0;;micro_scope;CA;0;104;Released;5.9;31
False;0;563799;en;Clyde Cooper;1.593;60656.0;;Souvenir Films;;0;81;Released;9.5;2
False;0;502173;en;Relaxer;1.703;4748.0;/bTMeosrSiKaTPmZiTYnSDZlin5d.png;Oscilloscope;US;0;91;Released;6.3;4
False;0;549690;en;Spell;3.001;109086.0;;Crush Pictures;;0;87;Released;6.0;1
False;0;525213;es;Ya veremos;2.558;7570.0;;Videocine;;0;85;Released;6.6;20
False;0;525213;es;Ya veremos;2.558;104748.0;;A Toda Madre Entertainment;;0;85;Released;6.6;20
False;0;525213;es;Ya veremos;2.558;95249.0;/ukT7hVeTmkzva57Exq3lnXlF8u7.png;BH5;MX;0;85;Released;6.6;20
False;0;567138;en;Elephants;2.277;112557.0;;The Chameleon Effect;;0;91;Released;6.5;2
False;0;355536;en;Director's Cut;1.968;61369.0;;Clink Productions;;0;82;Released;6.5;4
False;0;509361;en;Billy Graham: An Extraordinary Journey;1.727;4544.0;;Fox Network;;0;120;Released;7.2;5
False;0;537860;en;Destined to Ride;2.797;87067.0;/q9yy7dYaJX80lqEwpGb2rCdXwg0.png;Taylor & Dodge;US;0;90;Released;6.6;14
False;0;548899;en;Delinquent;1.283;83051.0;;Streamline Pictures;;0;97;Released;9.0;4
False;0;503446;en;Songwriter;1.946;116329.0;;Murray Pictures;;0;84;Released;9.4;8
False;0;536584;en;The Late Batsby;1.949;174.0;/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png;Warner Bros. Pictures;US;0;4;Released;6.5;2
False;0;536584;en;The Late Batsby;1.949;2785.0;/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png;Warner Bros. Animation;US;0;4;Released;6.5;2
False;0;536584;en;The Late Batsby;1.949;9993.0;/2Tc1P3Ac8M479naPp1kYT3izLS5.png;DC Entertainment;US;0;4;Released;6.5;2
False;0;536584;en;The Late Batsby;1.949;429.0;/2Tc1P3Ac8M479naPp1kYT3izLS5.png;DC Comics;US;0;4;Released;6.5;2
False;1000000;604775;en;Leap;1.823;20922.0;;New Vision Films;;0;95;Released;0.0;0
False;0;511807;en;Wrestle;1.737;4748.0;/bTMeosrSiKaTPmZiTYnSDZlin5d.png;Oscilloscope;US;0;96;Released;10.0;3
False;0;511807;en;Wrestle;1.737;63267.0;/aBsWy0FMOCdtvGGxJFQl5CPR07i.png;Exhibit A Pictures;US;0;96;Released;10.0;3
False;0;511807;en;Wrestle;1.737;113493.0;;Firefly Theater & Films;;0;96;Released;10.0;3
False;0;481533;en;When Jeff Tried to Save the World;3.473;96203.0;;71 Degrees North;;0;93;Released;5.5;8
False;0;481533;en;When Jeff Tried to Save the World;3.473;89113.0;;Bad Rack Entertainment;;0;93;Released;5.5;8
False;0;481533;en;When Jeff Tried to Save the World;3.473;18346.0;/vRQOTOMEohkoIfPNoDIZV0DfIwE.png;Burn Later Productions;US;0;93;Released;5.5;8
False;0;539985;en;Drew Michael;2.271;3268.0;/tuomPhY2UtuPTqqFnKMVHvSb724.png;HBO;US;0;50;Released;6.8;5
False;0;539985;en;Drew Michael;2.271;41077.0;/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png;A24;US;0;50;Released;6.8;5
False;250000;496708;en;Babes with Blades;1.783;46464.0;;Fearful Symmetry Productions;;0;95;Released;4.7;3
False;250000;496708;en;Babes with Blades;1.783;114532.0;;Sleepercell Productions;;0;95;Released;4.7;3
False;250000;496708;en;Babes with Blades;1.783;114533.0;;Madge Consultancy;;0;95;Released;4.7;3
False;0;381081;en;The Man from Mo'Wax;2.442;74435.0;;Capture;;0;109;Released;7.0;5
False;0;381081;en;The Man from Mo'Wax;2.442;74434.0;;28 Entertainment;;0;109;Released;7.0;5
False;0;460279;en;Midnighters;6.439;106108.0;;Graystone Pictures;;0;94;Released;6.0;24
False;0;565846;en;Straight Up: Kentucky Bourbon;1.621;111845.0;/QTuDLxNWUnXBRg2TwfA2swITsn.png;#Beardforce Films;;0;73;Released;7.3;3
False;0;543004;en;Nightmare Shark;2.011;12029.0;;Curmudgeon Films;;0;120;Released;5.7;3
False;0;549325;en;Solace;1.691;106856.0;;Morgan's Mark;US;0;87;Released;5.0;1
False;0;502105;en;The Great Pretender;1.56;108782.0;;BRIC TV;;0;71;Released;5.0;1
False;0;502105;en;The Great Pretender;1.56;108783.0;;Factory 25 Productions;;0;71;Released;5.0;1
False;0;521387;en;Darrow & Darrow: In The Key Of Murder;1.655;3958.0;/fnIEpxV4rGhXntgyDiyOZtEycLo.png;Front Street Pictures;CA;0;82;Released;7.0;4
False;0;521387;en;Darrow & Darrow: In The Key Of Murder;1.655;50076.0;/30Hod1MRxLkCG8PoPrWt7eRZcB3.png;Side Street Post;CA;0;82;Released;7.0;4
False;0;510804;en;Locating Silver Lake;1.982;103833.0;;Cohesive Entertainment Group (CEG);;0;110;Released;6.7;3
False;0;510804;en;Locating Silver Lake;1.982;16066.0;;Coronet Films;;0;110;Released;6.7;3
False;30000;561927;en;Lake Fear 3;2.766;111297.0;;MGI Films;;0;79;Released;9.5;2
False;30000;561927;en;Lake Fear 3;2.766;69347.0;;ITN Distribution;;0;79;Released;9.5;2
False;0;543842;en;Overwatch Animated Short: Shooting Star;1.912;16028.0;/6hZcvVaJlKpDLy0iMKXuvC0K2A5.png;Blizzard Entertainment;US;0;8;Released;7.4;16
False;0;501577;en;Daddy Issues;3.033;98047.0;;Under 1 Roof productions;;0;90;Released;3.8;4
False;0;445065;en;Eric Clapton: Life in 12 Bars;4.488;11594.0;/fOQ18TmeTzQaVLiMayYGfc5uzoL.png;Passion Pictures;GB;0;135;Released;7.5;14
