adult;budget;genre_id;genre_name;id;original_language;original_title;popularity;revenue;runtime;status;vote_average;vote_count
False;175000000;878.0;Science Fiction;315635;en;Spider-Man: Homecoming;33.54;880166924;133;Released;7.4;12952
False;175000000;18.0;Drama;315635;en;Spider-Man: Homecoming;33.54;880166924;133;Released;7.4;12952
False;97000000;28.0;Action;263115;en;Logan;28.277;616801808;137;Released;7.8;13134
False;97000000;18.0;Drama;263115;en;Logan;28.277;616801808;137;Released;7.8;13134
False;97000000;878.0;Science Fiction;263115;en;Logan;28.277;616801808;137;Released;7.8;13134
False;160000000;10751.0;Family;321612;en;Beauty and the Beast;26.479;1263521126;129;Released;6.9;11603
False;160000000;14.0;Fantasy;321612;en;Beauty and the Beast;26.479;1263521126;129;Released;6.9;11603
False;160000000;10749.0;Romance;321612;en;Beauty and the Beast;26.479;1263521126;129;Released;6.9;11603
False;40000000;53.0;Thriller;324552;en;John Wick: Chapter 2;31.273;171539887;122;Released;7.1;6762
False;40000000;28.0;Action;324552;en;John Wick: Chapter 2;31.273;171539887;122;Released;7.1;6762
False;40000000;80.0;Crime;324552;en;John Wick: Chapter 2;31.273;171539887;122;Released;7.1;6762
False;175000000;16.0;Animation;354912;en;Coco;29.91;800526015;105;Released;8.2;9801
False;175000000;10751.0;Family;354912;en;Coco;29.91;800526015;105;Released;8.2;9801
False;175000000;35.0;Comedy;354912;en;Coco;29.91;800526015;105;Released;8.2;9801
False;175000000;12.0;Adventure;354912;en;Coco;29.91;800526015;105;Released;8.2;9801
False;175000000;14.0;Fantasy;354912;en;Coco;29.91;800526015;105;Released;8.2;9801
False;185000000;28.0;Action;293167;en;Kong: Skull Island;21.847;566652812;118;Released;6.4;6499
False;185000000;12.0;Adventure;293167;en;Kong: Skull Island;21.847;566652812;118;Released;6.4;6499
False;185000000;14.0;Fantasy;293167;en;Kong: Skull Island;21.847;566652812;118;Released;6.4;6499
False;34000000;28.0;Action;339403;en;Baby Driver;21.489;226945087;113;Released;7.4;8986
False;34000000;80.0;Crime;339403;en;Baby Driver;21.489;226945087;113;Released;7.4;8986
False;9000000;27.0;Horror;381288;en;Split;26.239;278454358;117;Released;7.3;11190
False;9000000;53.0;Thriller;381288;en;Split;26.239;278454358;117;Released;7.3;11190
False;104000000;28.0;Action;343668;en;Kingsman: The Golden Circle;23.075;410902662;141;Released;7.0;6025
False;104000000;12.0;Adventure;343668;en;Kingsman: The Golden Circle;23.075;410902662;141;Released;7.0;6025
False;104000000;35.0;Comedy;343668;en;Kingsman: The Golden Circle;23.075;410902662;141;Released;7.0;6025
False;97000000;27.0;Horror;126889;en;Alien: Covenant;27.054;232380243;122;Released;5.9;5284
False;97000000;878.0;Science Fiction;126889;en;Alien: Covenant;27.054;232380243;122;Released;5.9;5284
False;97000000;53.0;Thriller;126889;en;Alien: Covenant;27.054;232380243;122;Released;5.9;5284
False;149000000;28.0;Action;297762;en;Wonder Woman;25.077;821847012;141;Released;7.3;13438
False;149000000;12.0;Adventure;297762;en;Wonder Woman;25.077;821847012;141;Released;7.3;13438
False;149000000;14.0;Fantasy;297762;en;Wonder Woman;25.077;821847012;141;Released;7.3;13438
False;19500000;18.0;Drama;399055;en;The Shape of Water;16.56;194989655;123;Released;7.2;7823
False;19500000;14.0;Fantasy;399055;en;The Shape of Water;16.56;194989655;123;Released;7.2;7823
False;19500000;10749.0;Romance;399055;en;The Shape of Water;16.56;194989655;123;Released;7.2;7823
False;177200000;12.0;Adventure;339964;en;Valerian and the City of a Thousand Planets;23.161;225874228;136;Released;6.6;4500
False;177200000;878.0;Science Fiction;339964;en;Valerian and the City of a Thousand Planets;23.161;225874228;136;Released;6.6;4500
False;177200000;28.0;Action;339964;en;Valerian and the City of a Thousand Planets;23.161;225874228;136;Released;6.6;4500
False;58000000;27.0;Horror;395992;en;Life;16.911;100541806;103;Released;6.4;4516
False;58000000;878.0;Science Fiction;395992;en;Life;16.911;100541806;103;Released;6.4;4516
False;58000000;53.0;Thriller;395992;en;Life;16.911;100541806;103;Released;6.4;4516
False;230000000;12.0;Adventure;166426;en;Pirates of the Caribbean: Dead Men Tell No Tales;23.105;794191988;129;Released;6.6;7395
False;230000000;28.0;Action;166426;en;Pirates of the Caribbean: Dead Men Tell No Tales;23.105;794191988;129;Released;6.6;7395
False;230000000;14.0;Fantasy;166426;en;Pirates of the Caribbean: Dead Men Tell No Tales;23.105;794191988;129;Released;6.6;7395
False;230000000;35.0;Comedy;166426;en;Pirates of the Caribbean: Dead Men Tell No Tales;23.105;794191988;129;Released;6.6;7395
False;150000000;18.0;Drama;281338;en;War for the Planet of the Apes;19.99;488533726;140;Released;7.0;5565
False;150000000;878.0;Science Fiction;281338;en;War for the Planet of the Apes;19.99;488533726;140;Released;7.0;5565
False;150000000;10752.0;War;281338;en;War for the Planet of the Apes;19.99;488533726;140;Released;7.0;5565
False;100000000;10752.0;War;374720;en;Dunkirk;26.311;525573161;107;Released;7.4;9859
False;100000000;28.0;Action;374720;en;Dunkirk;26.311;525573161;107;Released;7.4;9859
False;100000000;18.0;Drama;374720;en;Dunkirk;26.311;525573161;107;Released;7.4;9859
False;175000000;28.0;Action;274857;en;King Arthur: Legend of the Sword;21.794;146175066;126;Released;6.5;3543
False;175000000;18.0;Drama;274857;en;King Arthur: Legend of the Sword;21.794;146175066;126;Released;6.5;3543
False;175000000;14.0;Fantasy;274857;en;King Arthur: Legend of the Sword;21.794;146175066;126;Released;6.5;3543
False;0;80.0;Crime;339692;en;Shot Caller;25.293;0;121;Released;6.9;1126
False;0;18.0;Drama;339692;en;Shot Caller;25.293;0;121;Released;6.9;1126
False;0;53.0;Thriller;339692;en;Shot Caller;25.293;0;121;Released;6.9;1126
False;84000000;18.0;Drama;316029;en;The Greatest Showman;18.969;432844677;105;Released;8.0;5720
False;4500000;9648.0;Mystery;419430;en;Get Out;25.378;255407969;104;Released;7.5;9648
False;4500000;53.0;Thriller;419430;en;Get Out;25.378;255407969;104;Released;7.5;9648
False;4500000;27.0;Horror;419430;en;Get Out;25.378;255407969;104;Released;7.5;9648
False;110000000;28.0;Action;315837;en;Ghost in the Shell;16.7;169801921;107;Released;6.0;5489
False;110000000;878.0;Science Fiction;315837;en;Ghost in the Shell;16.7;169801921;107;Released;6.0;5489
False;110000000;53.0;Thriller;315837;en;Ghost in the Shell;16.7;169801921;107;Released;6.0;5489
False;110000000;18.0;Drama;315837;en;Ghost in the Shell;16.7;169801921;107;Released;6.0;5489
False;69000000;28.0;Action;339846;en;Baywatch;14.72;177856751;116;Released;6.1;5168
False;69000000;35.0;Comedy;339846;en;Baywatch;14.72;177856751;116;Released;6.1;5168
False;55000000;80.0;Crime;392044;en;Murder on the Orient Express;15.893;351839303;114;Released;6.7;5875
False;55000000;18.0;Drama;392044;en;Murder on the Orient Express;15.893;351839303;114;Released;6.7;5875
False;55000000;9648.0;Mystery;392044;en;Murder on the Orient Express;15.893;351839303;114;Released;6.7;5875
False;30000000;28.0;Action;390043;en;The Hitman's Bodyguard;21.086;176586701;118;Released;6.8;3352
False;30000000;35.0;Comedy;390043;en;The Hitman's Bodyguard;21.086;176586701;118;Released;6.8;3352
False;4000000;10749.0;Romance;398818;en;Call Me by Your Name;21.393;41063475;132;Released;8.3;5609
False;4000000;18.0;Drama;398818;en;Call Me by Your Name;21.393;41063475;132;Released;8.3;5609
False;35000000;27.0;Horror;346364;en;It;24.083;700381748;135;Released;7.2;12253
False;85000000;28.0;Action;47971;en;xXx: Return of Xander Cage;18.196;346147658;107;Released;5.6;2605
False;85000000;12.0;Adventure;47971;en;xXx: Return of Xander Cage;18.196;346147658;107;Released;5.6;2605
False;85000000;80.0;Crime;47971;en;xXx: Return of Xander Cage;18.196;346147658;107;Released;5.6;2605
False;15000000;80.0;Crime;359940;en;Three Billboards Outside Ebbing, Missouri;16.596;158526998;115;Released;8.2;5934
False;15000000;18.0;Drama;359940;en;Three Billboards Outside Ebbing, Missouri;16.596;158526998;115;Released;8.2;5934
False;90000000;28.0;Action;353486;en;Jumanji: Welcome to the Jungle;26.818;962119864;119;Released;6.7;7928
False;90000000;12.0;Adventure;353486;en;Jumanji: Welcome to the Jungle;26.818;962119864;119;Released;6.7;7928
False;90000000;35.0;Comedy;353486;en;Jumanji: Welcome to the Jungle;26.818;962119864;119;Released;6.7;7928
False;90000000;14.0;Fantasy;353486;en;Jumanji: Welcome to the Jungle;26.818;962119864;119;Released;6.7;7928
False;30000000;28.0;Action;341013;en;Atomic Blonde;17.063;95673925;115;Released;6.3;3949
False;30000000;9648.0;Mystery;341013;en;Atomic Blonde;17.063;95673925;115;Released;6.3;3949
False;30000000;53.0;Thriller;341013;en;Atomic Blonde;17.063;95673925;115;Released;6.3;3949
False;175000000;12.0;Adventure;260514;en;Cars 3;17.47;383925276;102;Released;6.7;2869
False;175000000;16.0;Animation;260514;en;Cars 3;17.47;383925276;102;Released;6.7;2869
False;175000000;35.0;Comedy;260514;en;Cars 3;17.47;383925276;102;Released;6.7;2869
False;175000000;10751.0;Family;260514;en;Cars 3;17.47;383925276;102;Released;6.7;2869
False;125000000;14.0;Fantasy;282035;en;The Mummy;20.799;409231607;110;Released;5.5;4735
False;125000000;53.0;Thriller;282035;en;The Mummy;20.799;409231607;110;Released;5.5;4735
False;125000000;28.0;Action;282035;en;The Mummy;20.799;409231607;110;Released;5.5;4735
False;125000000;12.0;Adventure;282035;en;The Mummy;20.799;409231607;110;Released;5.5;4735
False;125000000;27.0;Horror;282035;en;The Mummy;20.799;409231607;110;Released;5.5;4735
False;120000000;28.0;Action;274855;en;Geostorm;16.874;221600160;109;Released;5.8;2440
False;120000000;878.0;Science Fiction;274855;en;Geostorm;16.874;221600160;109;Released;5.8;2440
False;120000000;53.0;Thriller;274855;en;Geostorm;16.874;221600160;109;Released;5.8;2440
False;15000000;27.0;Horror;396422;en;Annabelle: Creation;16.611;305092201;109;Released;6.5;3478
False;15000000;9648.0;Mystery;396422;en;Annabelle: Creation;16.611;305092201;109;Released;6.5;3478
False;15000000;53.0;Thriller;396422;en;Annabelle: Creation;16.611;305092201;109;Released;6.5;3478
False;250000000;28.0;Action;337339;en;The Fate of the Furious;26.777;1238764765;136;Released;6.9;6698
False;250000000;80.0;Crime;337339;en;The Fate of the Furious;26.777;1238764765;136;Released;6.9;6698
False;250000000;53.0;Thriller;337339;en;The Fate of the Furious;26.777;1238764765;136;Released;6.9;6698
False;30000000;80.0;Crime;396371;en;Molly's Game;17.524;59284015;140;Released;7.1;1912
False;30000000;18.0;Drama;396371;en;Molly's Game;17.524;59284015;140;Released;7.1;1912
False;50000000;18.0;Drama;446354;en;The Post;14.427;174503458;116;Released;7.0;2744
False;50000000;36.0;History;446354;en;The Post;14.427;174503458;116;Released;7.0;2744
False;60000000;28.0;Action;353491;en;The Dark Tower;15.804;113231078;95;Released;5.6;3150
False;60000000;14.0;Fantasy;353491;en;The Dark Tower;15.804;113231078;95;Released;5.6;3150
False;60000000;878.0;Science Fiction;353491;en;The Dark Tower;15.804;113231078;95;Released;5.6;3150
False;60000000;37.0;Western;353491;en;The Dark Tower;15.804;113231078;95;Released;5.6;3150
False;60000000;12.0;Adventure;353491;en;The Dark Tower;15.804;113231078;95;Released;5.6;3150
False;0;16.0;Animation;476631;en;Barbie: Dolphin Magic;11.523;0;63;Released;6.6;83
False;0;12.0;Adventure;476631;en;Barbie: Dolphin Magic;11.523;0;63;Released;6.6;83
False;0;10751.0;Family;476631;en;Barbie: Dolphin Magic;11.523;0;63;Released;6.6;83
False;0;14.0;Fantasy;476631;en;Barbie: Dolphin Magic;11.523;0;63;Released;6.6;83
False;10000000;80.0;Crime;298250;en;Jigsaw;14.544;102952888;92;Released;6.1;2064
False;10000000;27.0;Horror;298250;en;Jigsaw;14.544;102952888;92;Released;6.1;2064
False;10000000;9648.0;Mystery;298250;en;Jigsaw;14.544;102952888;92;Released;6.1;2064
False;10000000;53.0;Thriller;298250;en;Jigsaw;14.544;102952888;92;Released;6.1;2064
False;29000000;28.0;Action;399170;en;Logan Lucky;16.097;48453605;119;Released;6.7;1836
False;29000000;35.0;Comedy;399170;en;Logan Lucky;16.097;48453605;119;Released;6.7;1836
False;29000000;80.0;Crime;399170;en;Logan Lucky;16.097;48453605;119;Released;6.7;1836
False;29000000;18.0;Drama;399170;en;Logan Lucky;16.097;48453605;119;Released;6.7;1836
False;10000000;35.0;Comedy;391713;en;Lady Bird;14.153;76858273;94;Released;7.3;4262
False;10000000;18.0;Drama;391713;en;Lady Bird;14.153;76858273;94;Released;7.3;4262
False;0;53.0;Thriller;398181;en;You Were Never Really Here;13.629;2528078;89;Released;6.6;1233
False;4800000;27.0;Horror;440021;en;Happy Death Day;14.09;122637878;97;Released;6.6;3680
False;4800000;9648.0;Mystery;440021;en;Happy Death Day;14.09;122637878;97;Released;6.6;3680
False;4800000;53.0;Thriller;440021;en;Happy Death Day;14.09;122637878;97;Released;6.6;3680
False;25000000;80.0;Crime;353070;en;Going in Style;9.426;84618541;96;Released;6.6;1476
False;25000000;35.0;Comedy;353070;en;Going in Style;9.426;84618541;96;Released;6.6;1476
False;100000000;28.0;Action;305470;en;Power Rangers;11.025;142337240;124;Released;6.2;2869
False;100000000;12.0;Adventure;305470;en;Power Rangers;11.025;142337240;124;Released;6.2;2869
False;100000000;878.0;Science Fiction;305470;en;Power Rangers;11.025;142337240;124;Released;6.2;2869
False;20000000;18.0;Drama;406997;en;Wonder;16.676;0;113;Released;8.2;4371
False;20000000;10751.0;Family;406997;en;Wonder;16.676;0;113;Released;8.2;4371
False;0;12.0;Adventure;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;0;16.0;Animation;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;0;35.0;Comedy;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;0;10751.0;Family;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;0;14.0;Fantasy;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;0;10402.0;Music;460793;en;Olaf's Frozen Adventure;20.908;0;22;Released;6.2;896
False;50000000;28.0;Action;337170;en;American Made;13.775;133511855;115;Released;6.8;2412
False;50000000;80.0;Crime;337170;en;American Made;13.775;133511855;115;Released;6.8;2412
False;0;35.0;Comedy;402897;en;The Death of Stalin;12.757;24640027;107;Released;7.0;825
False;0;36.0;History;402897;en;The Death of Stalin;12.757;24640027;107;Released;7.0;825
False;10000000;35.0;Comedy;371638;en;The Disaster Artist;13.534;29820616;104;Released;7.2;2104
False;10000000;18.0;Drama;371638;en;The Disaster Artist;13.534;29820616;104;Released;7.2;2104
False;217000000;28.0;Action;335988;en;Transformers: The Last Knight;18.285;605425157;149;Released;6.0;3461
False;217000000;878.0;Science Fiction;335988;en;Transformers: The Last Knight;18.285;605425157;149;Released;6.0;3461
False;217000000;53.0;Thriller;335988;en;Transformers: The Last Knight;18.285;605425157;149;Released;6.0;3461
False;217000000;12.0;Adventure;335988;en;Transformers: The Last Knight;18.285;605425157;149;Released;6.0;3461
False;0;18.0;Drama;370663;en;Below Her Mouth;18.258;0;92;Released;6.2;441
False;0;10749.0;Romance;370663;en;Below Her Mouth;18.258;0;92;Released;6.2;441
False;11000000;80.0;Crime;395834;en;Wind River;15.694;44998252;107;Released;7.4;2687
False;11000000;18.0;Drama;395834;en;Wind River;15.694;44998252;107;Released;7.4;2687
False;11000000;9648.0;Mystery;395834;en;Wind River;15.694;44998252;107;Released;7.4;2687
False;11000000;53.0;Thriller;395834;en;Wind River;15.694;44998252;107;Released;7.4;2687
False;0;18.0;Drama;433498;en;Papillon;13.743;0;134;Released;7.4;768
False;0;36.0;History;433498;en;Papillon;13.743;0;134;Released;7.4;768
False;0;80.0;Crime;433498;en;Papillon;13.743;0;134;Released;7.4;768
False;0;18.0;Drama;399057;en;The Killing of a Sacred Deer;13.091;2291901;121;Released;6.9;1734
False;0;53.0;Thriller;399057;en;The Killing of a Sacred Deer;13.091;2291901;121;Released;6.9;1734
False;0;9648.0;Mystery;399057;en;The Killing of a Sacred Deer;13.091;2291901;121;Released;6.9;1734
False;35000000;80.0;Crime;372343;en;The Snowman;15.43;43203413;119;Released;5.1;1327
False;35000000;53.0;Thriller;372343;en;The Snowman;15.43;43203413;119;Released;5.1;1327
False;11000000;18.0;Drama;389015;en;I, Tonya;15.878;53939297;121;Released;7.5;3215
False;45000000;35.0;Comedy;353616;en;Pitch Perfect 3;13.587;184724494;93;Released;6.5;2084
False;45000000;10402.0;Music;353616;en;Pitch Perfect 3;13.587;184724494;93;Released;6.5;2084
False;35000000;18.0;Drama;400617;en;Phantom Thread;12.737;47756590;130;Released;7.3;1785
False;35000000;10749.0;Romance;400617;en;Phantom Thread;12.737;47756590;130;Released;7.3;1785
False;21000000;18.0;Drama;293768;en;Kidnap;14.318;30718107;95;Released;6.1;826
False;21000000;53.0;Thriller;293768;en;Kidnap;14.318;30718107;95;Released;6.1;826
False;15000000;18.0;Drama;375327;en;Submergence;15.836;0;112;Released;5.4;130
False;15000000;53.0;Thriller;375327;en;Submergence;15.836;0;112;Released;5.4;130
False;15000000;10749.0;Romance;375327;en;Submergence;15.836;0;112;Released;5.4;130
False;40000000;27.0;Horror;340837;en;A Cure for Wellness;14.401;26559557;146;Released;6.2;2234
False;40000000;9648.0;Mystery;340837;en;A Cure for Wellness;14.401;26559557;146;Released;6.2;2234
False;40000000;878.0;Science Fiction;340837;en;A Cure for Wellness;14.401;26559557;146;Released;6.2;2234
False;40000000;53.0;Thriller;340837;en;A Cure for Wellness;14.401;26559557;146;Released;6.2;2234
False;50000000;16.0;Animation;378236;en;The Emoji Movie;12.714;216909830;86;Released;5.3;1636
False;50000000;10751.0;Family;378236;en;The Emoji Movie;12.714;216909830;86;Released;5.3;1636
False;50000000;35.0;Comedy;378236;en;The Emoji Movie;12.714;216909830;86;Released;5.3;1636
False;80000000;28.0;Action;324849;en;The Lego Batman Movie;15.601;311950384;104;Released;7.2;3105
False;80000000;16.0;Animation;324849;en;The Lego Batman Movie;15.601;311950384;104;Released;7.2;3105
False;80000000;35.0;Comedy;324849;en;The Lego Batman Movie;15.601;311950384;104;Released;7.2;3105
False;80000000;10751.0;Family;324849;en;The Lego Batman Movie;15.601;311950384;104;Released;7.2;3105
False;80000000;14.0;Fantasy;324849;en;The Lego Batman Movie;15.601;311950384;104;Released;7.2;3105
False;68000000;35.0;Comedy;301337;en;Downsizing;12.022;55003890;135;Released;5.1;2070
False;68000000;18.0;Drama;301337;en;Downsizing;12.022;55003890;135;Released;5.1;2070
False;68000000;878.0;Science Fiction;301337;en;Downsizing;12.022;55003890;135;Released;5.1;2070
False;18000000;80.0;Crime;180863;en;T2 Trainspotting;11.761;42067430;117;Released;7.0;1871
False;18000000;18.0;Drama;180863;en;T2 Trainspotting;11.761;42067430;117;Released;7.0;1871
False;50000000;12.0;Adventure;387426;en;Okja;13.792;0;122;Released;7.5;2346
False;50000000;18.0;Drama;387426;en;Okja;13.792;0;122;Released;7.5;2346
False;50000000;878.0;Science Fiction;387426;en;Okja;13.792;0;122;Released;7.5;2346
False;50000000;28.0;Action;387426;en;Okja;13.792;0;122;Released;7.5;2346
False;10000000;28.0;Action;410554;en;First Kill;9.581;0;97;Released;5.5;275
False;10000000;53.0;Thriller;410554;en;First Kill;9.581;0;97;Released;5.5;275
False;10000000;80.0;Crime;410554;en;First Kill;9.581;0;97;Released;5.5;275
False;25000000;27.0;Horror;14564;en;Rings;14.079;83080890;102;Released;4.9;1843
False;0;35.0;Comedy;339404;en;The Layover;11.955;0;88;Released;5.1;381
False;0;10749.0;Romance;339404;en;The Layover;11.955;0;88;Released;5.1;381
False;7000000;18.0;Drama;400928;en;Gifted;13.574;40343446;101;Released;7.9;2263
False;7000000;10751.0;Family;400928;en;Gifted;13.574;40343446;101;Released;7.9;2263
False;7000000;35.0;Comedy;400928;en;Gifted;13.574;40343446;101;Released;7.9;2263
False;30000000;18.0;Drama;381283;en;mother!;15.75;44516999;121;Released;7.0;3843
False;30000000;27.0;Horror;381283;en;mother!;15.75;44516999;121;Released;7.0;3843
False;30000000;9648.0;Mystery;381283;en;mother!;15.75;44516999;121;Released;7.0;3843
False;33000000;28.0;Action;415842;en;American Assassin;13.522;66167951;112;Released;6.3;1737
False;33000000;53.0;Thriller;415842;en;American Assassin;13.522;66167951;112;Released;6.3;1737
False;80000000;28.0;Action;324852;en;Despicable Me 3;14.046;1031552585;96;Released;6.3;4405
False;80000000;16.0;Animation;324852;en;Despicable Me 3;14.046;1031552585;96;Released;6.3;4405
False;80000000;35.0;Comedy;324852;en;Despicable Me 3;14.046;1031552585;96;Released;6.3;4405
False;80000000;10751.0;Family;324852;en;Despicable Me 3;14.046;1031552585;96;Released;6.3;4405
False;80000000;12.0;Adventure;324852;en;Despicable Me 3;14.046;1031552585;96;Released;6.3;4405
False;18000000;18.0;Drama;339988;en;The Circle;14.499;20497844;110;Released;5.5;2913
False;18000000;53.0;Thriller;339988;en;The Circle;14.499;20497844;110;Released;5.5;2913
False;18000000;878.0;Science Fiction;339988;en;The Circle;14.499;20497844;110;Released;5.5;2913
False;111000000;16.0;Animation;364689;en;Ferdinand;16.236;295038508;107;Released;7.1;1565
False;111000000;10751.0;Family;364689;en;Ferdinand;16.236;295038508;107;Released;7.1;1565
False;111000000;12.0;Adventure;364689;en;Ferdinand;16.236;295038508;107;Released;7.1;1565
False;111000000;35.0;Comedy;364689;en;Ferdinand;16.236;295038508;107;Released;7.1;1565
False;0;878.0;Science Fiction;406990;en;What Happened to Monday;13.936;0;123;Released;7.2;3773
False;0;53.0;Thriller;406990;en;What Happened to Monday;13.936;0;123;Released;7.2;3773
False;0;18.0;Drama;406990;en;What Happened to Monday;13.936;0;123;Released;7.2;3773
False;35000000;28.0;Action;379149;en;The Foreigner;16.238;145374099;113;Released;6.7;1205
False;35000000;53.0;Thriller;379149;en;The Foreigner;16.238;145374099;113;Released;6.7;1205
False;0;10749.0;Romance;483104;en;A Christmas Prince;12.983;0;92;Released;6.7;913
False;10000000;18.0;Drama;395991;en;Only the Brave;13.453;24202487;133;Released;7.1;678
False;10000000;28.0;Action;395991;en;Only the Brave;13.453;24202487;133;Released;7.1;678
False;30000000;18.0;Drama;399404;en;Darkest Hour;17.133;147568410;125;Released;7.3;2948
False;30000000;36.0;History;399404;en;Darkest Hour;17.133;147568410;125;Released;7.3;2948
False;0;28.0;Action;429733;en;Mayhem;11.124;0;86;Released;6.3;250
False;0;35.0;Comedy;429733;en;Mayhem;11.124;0;86;Released;6.3;250
False;0;27.0;Horror;429733;en;Mayhem;11.124;0;86;Released;6.3;250
False;5000000;27.0;Horror;418078;en;It Comes at Night;11.26;0;91;Released;5.7;1244
False;5000000;9648.0;Mystery;418078;en;It Comes at Night;11.26;0;91;Released;5.7;1244
False;5000000;18.0;Drama;418078;en;It Comes at Night;11.26;0;91;Released;5.7;1244
False;40000000;14.0;Fantasy;351460;en;Death Note;12.251;0;101;Released;4.2;2642
False;40000000;27.0;Horror;351460;en;Death Note;12.251;0;101;Released;4.2;2642
False;40000000;9648.0;Mystery;351460;en;Death Note;12.251;0;101;Released;4.2;2642
False;40000000;53.0;Thriller;351460;en;Death Note;12.251;0;101;Released;4.2;2642
False;90000000;28.0;Action;400106;en;Bright;12.578;0;117;Released;6.2;3459
False;90000000;80.0;Crime;400106;en;Bright;12.578;0;117;Released;6.2;3459
False;90000000;14.0;Fantasy;400106;en;Bright;12.578;0;117;Released;6.2;3459
False;40000000;12.0;Adventure;346648;en;Paddington 2;11.98;185847106;104;Released;7.5;1004
False;40000000;35.0;Comedy;346648;en;Paddington 2;11.98;185847106;104;Released;7.5;1004
False;40000000;10751.0;Family;346648;en;Paddington 2;11.98;185847106;104;Released;7.5;1004
False;0;18.0;Drama;343674;en;Gerald's Game;12.14;0;104;Released;6.4;1914
False;0;27.0;Horror;343674;en;Gerald's Game;12.14;0;104;Released;6.4;1914
False;0;53.0;Thriller;343674;en;Gerald's Game;12.14;0;104;Released;6.4;1914
False;0;53.0;Thriller;430354;en;Bushwick;10.078;0;94;Released;5.2;240
False;0;28.0;Action;430354;en;Bushwick;10.078;0;94;Released;5.2;240
False;20000000;18.0;Drama;397422;en;Rough Night;14.662;45056771;101;Released;5.6;1224
False;20000000;35.0;Comedy;397422;en;Rough Night;14.662;45056771;101;Released;5.6;1224
False;38000000;28.0;Action;268531;en;Captain Underpants: The First Epic Movie;25.053;125289450;89;Released;6.0;649
False;38000000;16.0;Animation;268531;en;Captain Underpants: The First Epic Movie;25.053;125289450;89;Released;6.0;649
False;38000000;35.0;Comedy;268531;en;Captain Underpants: The First Epic Movie;25.053;125289450;89;Released;6.0;649
False;38000000;10751.0;Family;268531;en;Captain Underpants: The First Epic Movie;25.053;125289450;89;Released;6.0;649
False;5000000;35.0;Comedy;416477;en;The Big Sick;12.435;56303596;120;Released;7.4;1421
False;5000000;18.0;Drama;416477;en;The Big Sick;12.435;56303596;120;Released;7.4;1421
False;5000000;10749.0;Romance;416477;en;The Big Sick;12.435;56303596;120;Released;7.4;1421
False;5000000;35.0;Comedy;353569;en;Table 19;8.292;5042014;87;Released;6.0;646
False;5000000;18.0;Drama;353569;en;Table 19;8.292;5042014;87;Released;6.0;646
False;50000000;53.0;Thriller;446791;en;All the Money in the World;15.379;56996304;132;Released;6.4;1301
False;50000000;18.0;Drama;446791;en;All the Money in the World;15.379;56996304;132;Released;6.4;1301
False;50000000;80.0;Crime;446791;en;All the Money in the World;15.379;56996304;132;Released;6.4;1301
