adult;backdrop_path;genre_ids;id;original_language;original_title;overview;popularity;poster_path;release_date;title;video;vote_average;vote_count
False;/93xA62uLd5CwMOAs37eQ7vPc1iV.jpg;[18, 10402];424694;en;Bohemian Rhapsody;Singer Freddie Mercury, guitarist Brian May, drummer Roger Taylor and bass guitarist John Deacon take the music world by storm when they form the rock 'n' roll band Queen in 1970. Hit songs become instant classics. When Mercury's increasingly wild lifestyle starts to spiral out of control, Queen soon faces its greatest challenge yet – finding a way to keep the band together amid the success and excess.;35.966;/lHu1wtNaczFPGFDTrjCSzeLPTKN.jpg;2018-11-02;Bohemian Rhapsody;False;8.0;9269
False;/17nDJQsGVim6oows2TlN98UacbO.jpg;[28, 12, 878];424783;en;Bumblebee;On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small Californian beach town. Charlie, on the cusp of turning 18 and trying to find her place in the world, discovers Bumblebee, battle-scarred and broken.  When Charlie revives him, she quickly learns this is no ordinary yellow VW bug.;32.941;/fw02ONlDhrYjTSZV8XO6hhU3ds3.jpg;2018-12-21;Bumblebee;False;6.5;3070
False;/q1zsnEwcApz9AdMgV4nB0jrg1qg.jpg;[28, 12, 878];348350;en;Solo: A Star Wars Story;Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.;30.588;/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg;2018-05-25;Solo: A Star Wars Story;False;6.6;4430
False;/88poTBTafMXaz73vYi3c74g0y2k.jpg;[12, 16, 35, 10751];404368;en;Ralph Breaks the Internet;"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, ""Sugar Rush."" In way over their heads, Ralph and Vanellope rely on the citizens of the internet -- the netizens -- to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.";32.43;/qEnH5meR381iMpmCumAIMswcQw2.jpg;2018-11-21;Ralph Breaks the Internet;False;7.2;3448
False;/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg;[28, 12];353081;en;Mission: Impossible - Fallout;When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.;27.743;/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg;2018-07-27;Mission: Impossible - Fallout;False;7.3;4343
False;/mnDvPokXpvsdPcWSjNRPhiiLOKu.jpg;[18, 10402, 10749];332562;en;A Star Is Born;Seasoned musician Jackson Maine discovers — and falls in love with — struggling artist Ally. She has just about given up on her dream to make it big as a singer — until Jack coaxes her into the spotlight. But even as Ally's career takes off, the personal side of their relationship is breaking down, as Jack fights an ongoing battle with his own internal demons.;36.345;/wrFpXMNBRj2PBiN4Z5kix51XaIZ.jpg;2018-10-05;A Star Is Born;False;7.5;6861
False;/rm2oMykm5nX6SzXFr7TGHkO6r8Z.jpg;[12, 14];428078;en;Mortal Engines;Many thousands of years in the future, Earth’s cities roam the globe on huge wheels, devouring each other in a struggle for ever diminishing resources. On one of these massive traction cities, the old London, Tom Natsworthy has an unexpected encounter with a mysterious young woman from the wastelands who will change the course of his life forever.;29.626;/gLhYg9NIvIPKVRTtvzCWnp1qJWG.jpg;2018-12-14;Mortal Engines;False;6.1;2306
False;/q7fXcrDPJcf6t3rzutaNwTzuKP1.jpg;[12, 878];333339;en;Ready Player One;When the creator of a popular video game system dies, a virtual contest is created to compete for his fortune.;29.289;/pU1ULUq8D3iRxl1fdX2lZIzdHuI.jpg;2018-03-29;Ready Player One;False;7.6;7985
False;/pPKAcvCYcQWx4slftwnAssvEuBw.jpg;[12, 9648, 10749, 53];513285;en;Trouble Is My Business;Private eye Roland Drake cracks cases and romances femme fatales in 1940's Los Angeles while corrupt cop Det Barry Tate rules the city. A tale told in the classic style of film noir. Drake has fallen on hard times in a harsh world. He has been evicted from his office and disgraced by a missing persons case. Ruined in the public eye and with the police. it seems like it's all over for Roland Drake. Then, redemption walks in - with curves. The owner of those curves is a sexy, dark haired beauty named Katherine Montemar. She wants his help. The chemistry is immediate and her concern for the disappearance of her family members pulls him into her case - and into bed.;9.576;/2o4z89Q6YsEniOboIvRDKVNnuPw.jpg;2018-04-03;Trouble Is My Business;False;7.8;6
False;/r4clWIxKeWoqrHspQP0XunuUmB7.jpg;[28, 27, 878, 53];442249;en;The First Purge;To push the crime rate below one percent for the rest of the year, the New Founding Fathers of America test a sociological theory that vents aggression for one night in one isolated community. But when the violence of oppressors meets the rage of the others, the contagion will explode from the trial-city borders and spread across the nation.;22.647;/litjsBoiydO6JlO70uOX4N3WnNL.jpg;2018-07-04;The First Purge;False;5.8;2117
False;/qrtRKRzoNkf5vemO9tJ2Y4DrHxQ.jpg;[12, 14, 10751];338952;en;Fantastic Beasts: The Crimes of Grindelwald;Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.;33.738;/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg;2018-11-16;Fantastic Beasts: The Crimes of Grindelwald;False;6.9;5749
False;/rH79sB6Nkx4cMW3JzsUy7wK0rhX.jpg;[28, 27, 878];345940;en;The Meg;A deep sea submersible pilot revisits his past fears in the Mariana Trench, and accidentally unleashes the seventy foot ancestor of the Great White Shark believed to be extinct.;29.663;/xqECHNvzbDL5I3iiOVUkVPJMSbc.jpg;2018-08-10;The Meg;False;5.9;3386
False;/s75CDPm61dDM7C5STW884J6uFk1.jpg;[12, 18];453755;en;Arctic;A man stranded in the Arctic is finally about to receive his long awaited rescue. However, after a tragic accident, his opportunity is lost and he must then decide whether to remain in the relative safety of his camp or embark on a deadly trek through the unknown for potential salvation.;17.114;/dxRc0Y4IjSRLC2fYaguXQtJCI4e.jpg;2019-02-01;Arctic;False;6.3;378
False;/mabuNsGJgRuCTuGqjFkWe1xdu19.jpg;[28, 12, 16, 10751];260513;en;Incredibles 2;Elastigirl springs into action to save the day, while Mr. Incredible faces his greatest challenge yet – taking care of the problems of his three children.;30.615;/9lFKBtaVIhP7E2Pk0IY1CwTKTMZ.jpg;2018-06-15;Incredibles 2;False;7.5;7266
False;/fgsHxz21B27hOOqQBiw9L6yWcM7.jpg;[27, 9648, 53];439079;en;The Nun;When a young nun at a cloistered abbey in Romania takes her own life, a priest with a haunted past and a novitiate on the threshold of her final vows are sent by the Vatican to investigate. Together they uncover the order’s unholy secret. Risking not only their lives but their faith and their very souls, they confront a malevolent force in the form of the same demonic nun that first terrorized audiences in “The Conjuring 2” as the abbey becomes a horrific battleground between the living and the damned.;25.42;/sFC1ElvoKGdHJIWRpNB3xWJ9lJA.jpg;2018-09-07;The Nun;False;5.6;3239
False;/uZTtVdOEIwPA6vwVRI3217DoPM.jpg;[35, 10749];466282;en;To All the Boys I've Loved Before;Lara Jean's love life goes from imaginary to out of control when her secret letters to every boy she's ever fallen for are mysteriously mailed out.;33.753;/hKHZhUbIyUAjcSrqJThFGYIR6kI.jpg;2018-08-16;To All the Boys I've Loved Before;False;7.9;5119
False;/axjFiijtxdfK3CD9dMwrdgLwblD.jpg;[28, 12, 53];375588;en;Robin Hood;A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.;29.962;/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg;2018-11-21;Robin Hood;False;5.8;1573
False;/6pT73ACl5N1VekdK3wQI8PLfz1E.jpg;[28, 14, 878, 12];268896;en;Pacific Rim: Uprising;It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.;20.205;/v5HlmJK9bdeHxN2QhaFP1ivjX3U.jpg;2018-03-23;Pacific Rim: Uprising;False;5.9;2523
False;/juc9wt7Eh2IarLL5S1yQ1a21O1A.jpg;[16, 35, 14, 10751];360920;en;The Grinch;The Grinch hatches a scheme to ruin Christmas when the residents of Whoville plan their annual holiday celebration.;30.67;/smxA8yvZ0LzDPer9BIRd4pyOpx1.jpg;2018-11-09;The Grinch;False;6.4;1279
False;/tw4iYlxu0FIX4kmlFlprScdSfeA.jpg;[28, 12, 14];522417;en;The Scorpion King: Book of Souls;The Scorpion King teams up with a female warrior named Tala, who is the sister of The Nubian King. Together they search for a legendary relic known as The Book of Souls, which will allow them to put an end to an evil warlord.;18.142;/mSviUMejPmerwoQxdj7wR4Ky1Fd.jpg;2018-10-23;The Scorpion King: Book of Souls;False;5.4;91
False;/4DUoPZOHdPuROP4nyEIsPaMIiQl.jpg;[27, 9648, 53];493922;en;Hereditary;When Ellen, the matriarch of the Graham family, passes away, her daughter’s family begins to unravel cryptic and increasingly terrifying secrets about their ancestry.;24.031;/lHV8HHlhwNup2VbpiACtlKzaGIQ.jpg;2018-06-08;Hereditary;False;7.0;3109
False;/78PjwaykLY2QqhMfWRDvmfbC6EV.jpg;[35, 18];490132;en;Green Book;Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.;26.239;/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg;2018-11-16;Green Book;False;8.3;4760
False;/9n6GV6tlvBdynVH6Qwcpg3sklSs.jpg;[27, 53];424139;en;Halloween;Laurie Strode comes to her final confrontation with Michael Myers, the masked figure who has haunted her since she narrowly escaped his killing spree on Halloween night four decades ago.;16.527;/bXs0zkv2iGVViZEy78teg2ycDBm.jpg;2018-10-19;Halloween;False;6.4;2402
False;/bLJTjfbZ1c5zSNiAvGYs1Uc82ir.jpg;[28, 12, 14];338970;en;Tomb Raider;Lara Croft, the fiercely independent daughter of a missing adventurer, must push herself beyond her limits when she finds herself on the island where her father disappeared.;24.007;/3zrC5tUiR35rTz9stuIxnU1nUS5.jpg;2018-03-16;Tomb Raider;False;6.3;4785
False;/ph5fElfh4U7O3jwhFljxz2LDp1l.jpg;[35, 18, 36];375262;en;The Favourite;England, early 18th century. The close relationship between Queen Anne and Sarah Churchill is threatened by the arrival of Sarah's cousin, Abigail Hill, resulting in a bitter rivalry between the two cousins to be the Queen's favourite.;20.186;/cwBq0onfmeilU5xgqNNjJAMPfpw.jpg;2018-11-23;The Favourite;False;7.6;2622
False;/jrudoaXcoLyHRPdolyOGemXgPEs.jpg;[18, 36];369972;en;First Man;A look at the life of the astronaut, Neil Armstrong, and the legendary space mission that led him to become the first man to walk on the Moon on July 20, 1969.;19.419;/i91mfvFcPPlaegcbOyjGgiWfZzh.jpg;2018-10-12;First Man;False;7.1;2845
False;/hZqx2JcZVjHSY2lMEMDC0XlObiw.jpg;[18];480530;en;Creed II;Between personal obligations and training for his next big fight against an opponent with ties to his family's past, Adonis Creed is up against the challenge of his life.;22.701;/v3QyboWRoA4O9RbcsqH8tJMe8EB.jpg;2018-11-21;Creed II;False;6.8;2604
False;/sGzuQYSTwJvLBc2PnuSVLHhuFeh.jpg;[9648, 53];401981;en;Red Sparrow;Prima ballerina, Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career. She soon turns to Sparrow School, a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons. Dominika emerges as the most dangerous Sparrow after completing the sadistic training process. As she comes to terms with her new abilities, she meets a CIA agent who tries to convince her that he is the only person she can trust.;21.686;/vLCogyfQGxVLDC1gqUdNAIkc29L.jpg;2018-03-02;Red Sparrow;False;6.5;3750
False;/h51DdjaDD2aPu1fLHsmpJaaJinS.jpg;[80, 18, 53];504172;en;The Mule;Earl Stone, a man in his eighties, is broke, alone, and facing foreclosure of his business when he is offered a job that simply requires him to drive. Easy enough, but, unbeknownst to Earl, he's just signed on as a drug courier for a Mexican cartel. He does so well that his cargo increases exponentially, and Earl hit the radar of hard-charging DEA agent Colin Bates.;24.895;/oeZh7yEz3PMnZLgBPhrafFHRbVz.jpg;2018-12-14;The Mule;False;6.6;2231
False;/s3FDBLH4qc1IcjexB05Qvbn3wxO.jpg;[28, 80, 53];449443;en;Den of Thieves;A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff’s Dept. and the state’s most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.;24.209;/AfybH6GbGFw1F9bcETe2yu25mIE.jpg;2018-01-19;Den of Thieves;False;6.6;1418
False;/4hU1pC7MGQ7wU9ldkRJYNHK3vgb.jpg;[35, 80, 9648];445571;en;Game Night;Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents. So when Brooks gets kidnapped, it's all supposed to be part of the game. As the competitors set out to solve the case, they start to learn that neither the game nor Brooks are what they seem to be. The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night.;16.822;/85R8LMyn9f2Lev2YPBF8Nughrkv.jpg;2018-02-23;Game Night;False;6.9;3120
False;/uQqQvmptJLPTcWDrZXn22p7j7s3.jpg;[28, 80, 18, 53];395990;en;Death Wish;A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.;15.423;/g0eEEZAqMf98ULQnoiORuazjOpn.jpg;2018-03-02;Death Wish;False;5.9;1358
False;/gMVdhfQ7q9DFHhDkehrququjGPd.jpg;[80];487558;en;BlacKkKlansman;Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.;19.191;/55W6mUVv4CXMMQHHhV2zXtLSpXQ.jpg;2018-07-30;BlacKkKlansman;False;7.6;3796
False;/sHNC8hjAu4ZKXYhG3cp8ghRZ02B.jpg;[27, 878, 10752];438799;en;Overlord;France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.;21.203;/l76Rgp32z2UxjULApxGXAPpYdAP.jpg;2018-11-09;Overlord;False;6.6;1315
False;/cwiJQXezWz876K3jS57Sq56RYCZ.jpg;[35, 14, 10751];400650;en;Mary Poppins Returns;In Depression-era London, a now-grown Jane and Michael Banks, along with Michael's three children, are visited by the enigmatic Mary Poppins following a personal loss. Through her unique magical skills, and with the aid of her friend Jack, she helps the family rediscover the joy and wonder missing in their lives.;23.21;/uTVGku4LibMGyKgQvjBtv3OYfAX.jpg;2018-12-19;Mary Poppins Returns;False;6.6;1844
False;/f4E0ocYeToEuXvczZv6QArrMDJ.jpg;[28, 12, 27, 878, 53];346910;en;The Predator;When a kid accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled female scientist can prevent the end of the human race.;23.189;/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg;2018-09-14;The Predator;False;5.3;2369
False;/4PZuqUVwvxPCEMV8LYSAJLuxvcq.jpg;[28, 35, 80, 53];402900;en;Ocean's Eight;Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.;16.896;/MvYpKlpFukTivnlBhizGbkAe3v.jpg;2018-06-08;Ocean's Eight;False;6.9;4306
False;/qUAGip3XiaVN668WXF2iyukWgUu.jpg;[28, 53, 878, 27];500664;en;Upgrade;A brutal mugging leaves Grey Trace paralyzed in the hospital and his beloved wife dead. A billionaire inventor soon offers Trace a cure — an artificial intelligence implant called STEM that will enhance his body. Now able to walk, Grey finds that he also has superhuman strength and agility — skills he uses to seek revenge against the thugs who destroyed his life.;16.772;/8fDtXi6gVw8WUMWGT9XFz7YwkuE.jpg;2018-06-01;Upgrade;False;7.3;1630
False;/z6m7s4w4Erxnr5k2jc1TZR1AMva.jpg;[18, 53];405774;en;Bird Box;Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.;20.215;/rGfGfgL2pEPCfhIvqHXieXFn7gp.jpg;2018-11-12;Bird Box;False;6.9;5568
False;/qJXqEzjJOa93q50mrSSEr1ELsD6.jpg;[10749, 10751];540158;en;High Strung Free Dance;Zander Raines, a dazzling and tempestuous young choreographer, gives the break of a lifetime to two hopeful artists when he casts a stunning contemporary dancer, Barlow, and innovative pianist, Charlie, in New York’s most-anticipated new Broadway show: Free Dance. But the move throws off the show’s delicate creative balance when Charlie falls hard for Barlow while Zander embraces her as his muse.;22.003;/2PKXkTik1sOICveKTNh6BspD5Xj.jpg;2019-10-11;High Strung Free Dance;False;7.1;77
False;/clmYuR1t4TtKcakIOvYIPrjyxDc.jpg;[28, 53];399035;en;The Commuter;A businessman, on his daily commute home, gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him.;21.171;/rDeGK6FIUfVcXmuBdEORPAGPMNg.jpg;2018-01-12;The Commuter;False;6.2;2616
False;/7rqpB7coXaNvTVMWb5vL8qU0pBp.jpg;[14, 53];448095;en;I Still See You;A spellbinding and romantic supernatural thriller. Ten years after an apocalyptic event left the world haunted by ghosts, Roni receives a threatening message from beyond the grave. Joining forces with a mysterious classmate, Kirk, Roni descends into a shadow world that blurs the bounds of the living and the dead-and begins a desperate race against time to stop a cunning killer.;18.295;/9fqzZs922V8OmwgO11Eqclof2mQ.jpg;2018-10-12;I Still See You;False;6.8;296
False;/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg;[18, 10749];337167;en;Fifty Shades Freed;Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.;20.133;/9ZedQHPQVveaIYmDSTazhT3y273.jpg;2018-02-09;Fifty Shades Freed;False;6.2;3809
False;/grtVFGJ4ts0nDAPpc1JWbBoVKTu.jpg;[28];450001;cn;葉問外傳：張天志;Following his defeat by Master Ip, Cheung Tin Chi (Zhang) tries to make a life with his young son in Hong Kong, waiting tables at a bar that caters to expats. But it s not long before the mix of foreigners, money, and triad leaders draw him once again to the fight.;24.878;/6VxEvOF7QDovsG6ro9OVyjH07LF.jpg;2019-04-12;Master Z: Ip Man Legacy;False;5.4;197
False;/yRXzrwLfB5tDTIA3lSU9S3N9RUK.jpg;[35, 18];455980;en;Tag;For one month every year, five highly competitive friends hit the ground running in a no-holds-barred game of tag they’ve been playing since the first grade. This year, the game coincides with the wedding of their only undefeated player, which should finally make him an easy target. But he knows they’re coming...and he’s ready.;15.867;/eXXpuW2xaq5Aen9N5prFlARVIvr.jpg;2018-06-15;Tag;False;6.7;1520
False;/dkk1wFBDhPzLXPwVmHTRzny3rkX.jpg;[12, 16, 35];399174;en;Isle of Dogs;In the future, an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump. The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet.;14.16;/c0nUX6Q1ZB0P2t1Jo6EeFSVnOGQ.jpg;2018-03-23;Isle of Dogs;False;7.9;2328
False;/uyM09BML2F05VpJoXtf0tza44A4.jpg;[53];446021;en;Bad Times at the El Royale;Lake Tahoe, 1969. Seven strangers, each one with a secret to bury, meet at El Royale, a decadent motel with a dark past. In the course of a fateful night, everyone will have one last shot at redemption.;16.347;/eBXFMpewhnmWLLQqg1EJWJwSw7a.jpg;2018-10-12;Bad Times at the El Royale;False;6.8;1819
False;/a24i4Qw6qFTtkFLQsncv8WPwevj.jpg;[28, 80, 53];345887;en;The Equalizer 2;Robert McCall, who serves an unflinching justice for the exploited and oppressed, embarks on a relentless, globe-trotting quest for vengeance when a long-time girl friend is murdered.;20.256;/cQvc9N6JiMVKqol3wcYrGshsIdZ.jpg;2018-07-20;The Equalizer 2;False;6.5;2406
False;/roYyPiQDQKmIKUEhO912693tSja.jpg;[18, 27, 878];447332;en;A Quiet Place;A family is forced to live in silence while hiding from creatures that hunt by sound.;23.235;/nAU74GmpUk7t5iklEp3bufwDq4n.jpg;2018-04-06;A Quiet Place;False;7.3;6676
False;/bvbyidkMaBls1LTaIWYY6UmYTaL.jpg;[28, 878];336843;en;Maze Runner: The Death Cure;Thomas leads his group of escaped Gladers on their final and most dangerous mission yet. To save their friends, they must break into the legendary Last City, a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all. Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze.;23.094;/2zYfzA3TBwrMC8tfFbpiTLODde0.jpg;2018-01-26;Maze Runner: The Death Cure;False;7.0;4296
False;/oMKFQmoVgB69fyXfSMu0lGlHJP2.jpg;[28];447200;en;Skyscraper;Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.;20.931;/5LYSsOPzuP13201qSzMjNxi8FxN.jpg;2018-07-13;Skyscraper;False;6.1;2517
False;/wrqUiMXttHE4UBFMhLHlN601MZh.jpg;[28, 12, 14, 878];427641;en;Rampage;Primatologist Davis Okoye shares an unshakable bond with George, the extraordinarily intelligent, silverback gorilla who has been in his care since birth.  But a rogue genetic experiment gone awry mutates this gentle ape into a raging creature of enormous size.  To make matters worse, it’s soon discovered there are other similarly altered animals.  As these newly created alpha predators tear across North America, destroying everything in their path, Okoye teams with a discredited genetic engineer to secure an antidote, fighting his way through an ever-changing battlefield, not only to halt a global catastrophe but to save the fearsome creature that was once his friend.;19.377;/3gIO6mCd4Q4PF1tuwcyI3sjFrtI.jpg;2018-04-13;Rampage;False;6.2;3549
False;/13VjjUeJ6mcDUB36XRu4YFpYNSm.jpg;[28, 80, 18, 53];400535;en;Sicario: Day of the Soldado;Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.;23.865;/msqWSQkU403cQKjQHnWLnugv7EY.jpg;2018-06-29;Sicario: Day of the Soldado;False;6.7;1544
False;/5AijK8OxcTzuT8z6aEcc3kO96eG.jpg;[80, 18];470044;en;The Hate U Give;Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.;23.044;/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg;2018-10-19;The Hate U Give;False;8.2;841
False;/n49difnnZ8e0CZTvulnMRoURdQj.jpg;[35, 18, 36];429197;en;Vice;George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.;20.724;/seqLrPNbWJdcX6PeEhBNkmxjz6h.jpg;2018-12-25;Vice;False;7.1;1652
