adult;backdrop_path;genre_ids;id;original_language;original_title;overview;popularity;poster_path;release_date;title;video;vote_average;vote_count
False;/nRXO2SnOA75OsWhNhXstHB8ZmI3.jpg;[12, 18];420818;en;The Lion King;Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.;109.735;/2bXbqYdUdNVa8VIWXVfclP2ICtT.jpg;2019-07-19;The Lion King;False;7.1;3720
False;/j8uPZSPjKYzHlN2B4NhPQVWWZ5x.jpg;[35, 27, 9648, 53];567609;en;Ready or Not;A bride's wedding night takes a sinister turn when her eccentric new in-laws force her to take part in a terrifying game.;93.4;/vOl6shtL0wknjaIs6JdKCpcHvg8.jpg;2019-08-21;Ready or Not;False;6.8;415
False;/8moTOzunF7p40oR5XhlDvJckOSW.jpg;[18, 27];474350;en;It Chapter Two;27 years after overcoming the malevolent supernatural entity Pennywise, the former members of the Losers' Club, who have grown up and moved away from Derry, are brought back together by a devastating phone call.;134.555;/zfE0R94v1E8cuKAerbskfD3VfUt.jpg;2019-09-06;It Chapter Two;False;6.8;2189
False;/iGnCzXEx0cFlUbpyAMeHwHWhPhx.jpg;[28, 12, 16];568012;ja;ワンピーススタンピード;"One Piece: Stampede is a stand-alone film that celebrates the anime's 20th Anniversary and takes place outside the canon of the ""One Piece"" TV series. Monkey D. Luffy and his Straw Hat pirate crew are invited to a massive Pirate Festival that brings many of the most iconic characters from throughout the franchise to participate in competition with the Straw Hats to find Roger's treasure. It also pits the Straw Hats against a new enemy named Bullet, a former member of Roger's crew.";89.08;/4E2lyUGLEr3yH4q6kJxPkQUhX7n.jpg;2019-10-24;One Piece: Stampede;False;7.3;95
False;/a0xTB1vBxMGt6LGG4N7k1wO9lfL.jpg;[28, 12, 35];458897;en;Charlie's Angels;When a systems engineer blows the whistle on a dangerous technology, Charlie's Angels from across the globe are called into action, putting their lives on the line to protect society.;64.453;/r5WnfZPYAVhBA9FuZGn6THWaGHD.jpg;2019-11-15;Charlie's Angels;False;6.4;141
False;/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg;[12, 35, 14, 10749, 10751];420817;en;Aladdin;A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.;82.987;/3iYQTLGoy7QnjcUYRJy4YrAgGvp.jpg;2019-05-24;Aladdin;False;7.0;4216
False;/n3UanIvmnBlH531pykuzNs4LbH6.jpg;[28, 18, 36];359724;en;Ford v Ferrari;American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.;78.704;/6ApDtO7xaWAfPqfi2IARXIzj8QS.jpg;2019-11-15;Ford v Ferrari;False;8.0;419
False;/bga3i5jcejBekr2FCGJga1fYCh.jpg;[16, 10749];486589;en;Red Shoes 2019;Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.;79.26;/MBiKqTsouYqAACLYNDadsjhhC0.jpg;2019-08-01;Red Shoes 2019;False;5.9;51
False;/TU9NIjwzjoKPwQHoHshkFcQUCG.jpg;[35, 18, 53];496243;ko;기생충;All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.;76.234;/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg;2019-10-11;Parasite;False;8.5;1506
False;/c3F4P2oauA7IQmy4hM0OmRt2W7d.jpg;[28, 53];453405;en;Gemini Man;Ageing assassin, Henry Brogen tries to get out of the business but finds himself in the ultimate battle—fighting his own clone who is 25 years younger than him, and at the peak of his abilities.;72.118;/uTALxjQU8e1lhmNjP9nnJ3t2pRU.jpg;2019-10-11;Gemini Man;False;5.7;711
False;/ailBwpIwzUcNpuKSHtSwyqXAYCe.jpg;[878];640882;en;3022;A group of astronauts living in the haunting emptiness of deep space awakens to find earth has suffered an extinction-level event.;30.076;/7EKGHMsm3nv87wvlqD7HBZYgAeP.jpg;2019-11-22;3022;False;5.9;8
False;/spYx9XQFODuqEVoPpvaJI1ksAVt.jpg;[28, 53];522938;en;Rambo: Last Blood;When John Rambo's niece travels to Mexico to find the father that abandoned her and her mother, she finds herself in the grasps of Calle Mexican sex traffickers. When she doesn't return home as expected, John learns she's crossed into Mexico and sets out to get her back and make them pay.;70.436;/kTQ3J8oTTKofAVLYnds2cHUz9KO.jpg;2019-09-20;Rambo: Last Blood;False;5.9;581
False;/mlxKite1x1PgmIhJgAxNS9eHmH8.jpg;[12, 16, 35, 10751];508965;en;Klaus;When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on a icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.;48.788;/q125RHUDgR4gjwh1QkfYuJLYkL.jpg;2019-11-08;Klaus;False;8.4;298
False;/qAhedRxRYWZAgZ8O8pHIl6QHdD7.jpg;[28, 12, 35];384018;en;Fast & Furious Presents: Hobbs & Shaw;Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have swapped smacks and bad words. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, both join forces to defeat him. (A spin-off of “The Fate of the Furious,” focusing on Johnson's Luke Hobbs and Statham's Deckard Shaw.);72.491;/kvpNZAQow5es1tSY6XW2jAZuPPG.jpg;2019-08-02;Fast & Furious Presents: Hobbs & Shaw;False;6.6;2025
False;/skvI4rYFrKXS73BJxWGH54Omlvv.jpg;[12, 14, 10751];420809;en;Maleficent: Mistress of Evil;Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.;50.617;/tBuabjEqxzoUBHfbyNbd8ulgy5j.jpg;2019-10-18;Maleficent: Mistress of Evil;False;7.2;972
False;/stemLQMLDrlpfIlZ5OjllOPT8QX.jpg;[28, 80, 53];458156;en;John Wick: Chapter 3 - Parabellum;Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.;53.248;/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg;2019-05-17;John Wick: Chapter 3 - Parabellum;False;7.1;3306
False;/jOzrELAzFxtMx2I4uDGHOotdfsS.jpg;[28, 12, 878];181812;en;Star Wars: The Rise of Skywalker;The next installment in the franchise and the conclusion of the “Star Wars“ sequel trilogy as well as the “Skywalker Saga.“;53.075;/db32LaOibwEliAmSL2jjDF6oDdj.jpg;2019-12-20;Star Wars: The Rise of Skywalker;False;0.0;0
False;;[99];637963;en;Never Surrender: A Galaxy Quest Documentary;A feature-length documentary about the film Galaxy Quest and its legacy, celebrating its milestone 20th anniversary.;16.004;/40Tje7U3S6LwNL2KRothPEmgw7H.jpg;2019-11-26;Never Surrender: A Galaxy Quest Documentary;False;5.0;1
False;/pIL9e5cN6RNugDCCLwn3stfb9HE.jpg;[28, 53];484641;fr;Anna;Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.;43.166;/oZcISsiWY4LiKERTV2alu8RWYdq.jpg;2019-06-21;Anna;False;6.4;642
False;/mFcfdnAYaQQhXhKcoITiDYtuO5b.jpg;[18];535544;en;Downton Abbey;The beloved Crawleys and their intrepid staff prepare for the most important moment of their lives. A royal visit from the King and Queen of England will unleash scandal, romance and intrigue that will leave the future of Downton hanging in the balance.;51.936;/pWt1iRuhNpeVDNP2QiUT2C5OiBt.jpg;2019-09-20;Downton Abbey;False;7.1;226
False;/nBS1vONGYrsL2C68C2oDQ3eKJR1.jpg;[28, 12, 878];299537;en;Captain Marvel;The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.;46.354;/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg;2019-03-08;Captain Marvel;False;7.0;7744
False;/ijiE9WoGSwSzM16zTxvUneJ8RXc.jpg;[80, 18, 53];559969;en;El Camino: A Breaking Bad Movie;In the wake of his dramatic escape from captivity, Jesse Pinkman must come to terms with his past in order to forge some kind of future.;63.497;/ePXuKdXZuJx8hHMNr2yM4jY2L7Z.jpg;2019-10-11;El Camino: A Breaking Bad Movie;False;7.0;1537
False;/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg;[28, 12, 878];299534;en;Avengers: Endgame;After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.;45.138;/or06FN3Dka5tukK1e9sl16pB3iy.jpg;2019-04-26;Avengers: Endgame;False;8.3;10320
False;/m67smI1IIMmYzCl9axvKNULVKLr.jpg;[12, 16, 35, 14, 10751];301528;en;Toy Story 4;"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.";47.678;/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg;2019-06-21;Toy Story 4;False;7.6;3101
False;/ygWKYTu7OnZKF9H5NsgjL9iURGV.jpg;[28, 53];480042;en;Escape Plan: The Extractors;After security expert Ray Breslin is hired to rescue the kidnapped daughter of a Hong Kong tech mogul from a formidable Latvian prison, Breslin's girlfriend is also captured. Now he and his team must pull off a deadly rescue mission to confront their sadistic foe and save the hostages before time runs out.;47.434;/r15SUgzjL8bablcdEkHk9T7TSRl.jpg;2019-07-02;Escape Plan: The Extractors;False;4.7;217
False;/ymwyqmIee4RwdvZP7R14OsmGSRG.jpg;[35, 10749];611207;en;The Knight Before Christmas;A medieval English knight is magically transported to present day where he ends up falling for a high school science teacher.;44.898;/ivymBQYzYqZoLhvgYg77gSzXKsA.jpg;2019-11-21;The Knight Before Christmas;False;6.6;191
False;/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg;[12, 16, 10751];166428;en;How to Train Your Dragon: The Hidden World;As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.;50.234;/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg;2019-02-22;How to Train Your Dragon: The Hidden World;False;7.7;2770
False;/1nm0sk8UUx9jHCTHuMKe2jkt4Pn.jpg;[27];501170;en;Doctor Sleep;"A traumatized, alcoholic Dan Torrance meets Abra, a kid who also has the ability to ""shine."" He tries to protect her from the True Knot, a cult whose goal is to feed off of people like them in order to remain immortal.";32.288;/p69QzIBbN06aTYqRRiCOY1emNBh.jpg;2019-11-08;Doctor Sleep;False;7.1;514
False;/8yjqnpOfuFQg3qLRl9Ca1NgIBB5.jpg;[28, 12, 878, 53];399579;en;Alita: Battle Angel;When Alita awakens with no memory of who she is in a future world she does not recognize, she is taken in by Ido, a compassionate doctor who realizes that somewhere in this abandoned cyborg shell is the heart and soul of a young woman with an extraordinary past.;44.458;/xRWht48C2V8XNfzvPehyClOvDni.jpg;2019-02-14;Alita: Battle Angel;False;6.9;3826
False;/3uG3aOhEzFCjcQulsJQiAzLSrw8.jpg;[12, 27, 53];480105;en;47 Meters Down: Uncaged;A group of backpackers diving in a ruined underwater city discover that they have stumbled into the territory of the ocean's deadliest shark species.;47.882;/g4z7mDmJmx23vsVg6XNWcnXb6gc.jpg;2019-08-16;47 Meters Down: Uncaged;False;4.7;282
False;/ox7yc4cfR2bFMhBx7ESCpELJmba.jpg;[28, 35, 14];287947;en;Shazam!;A boy is given the ability to become an adult superhero in times of need with a single magic word.;37.891;/xnopI5Xtky18MPhK40cZAGAOVeV.jpg;2019-03-23;Shazam!;False;7.0;3798
False;/1ZSjrBUHP2jm1QlQEyLGufL289q.jpg;[28, 18, 36, 10752];522162;en;Midway;The story of the soldiers and aviators who helped turn the tide of the Second World War during the iconic Battle of Midway in June 1942.;43.032;/hj8pyoNnynGeJTAbl7jcLZO8Uhx.jpg;2019-11-08;Midway;False;6.5;118
False;/cjRUhKyt2Jo3V1KNzc5tpPNfccG.jpg;[28, 12, 878];320288;en;Dark Phoenix;The X-Men face their most formidable and powerful foe when one of their own, Jean Grey, starts to spiral out of control. During a rescue mission in outer space, Jean is nearly killed when she's hit by a mysterious cosmic force. Once she returns home, this force not only makes her infinitely more powerful, but far more unstable. The X-Men must now band together to save her soul and battle aliens that want to use Grey's new abilities to rule the galaxy.;44.808;/cCTJPelKGLhALq3r51A9uMonxKj.jpg;2019-06-07;Dark Phoenix;False;6.1;2484
False;/1NSjj7AnAbAUXHAJv3a14yC3h4E.jpg;[35, 18, 10749];639609;en;Holiday Rush;After his sudden firing, a popular radio DJ moves in with his aunt, bringing along his four spoiled children, and a plan to return to the airwaves.;57.001;/AoXqonhUV6tYaqnj5xlJGvAmOps.jpg;2019-11-28;Holiday Rush;False;5.0;6
False;/61sbyO47yIpsMFyLhY1MWcqjg1Q.jpg;[12, 35, 10751];499701;en;Dora and the Lost City of Gold;Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.;39.99;/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg;2019-08-09;Dora and the Lost City of Gold;False;6.4;353
False;/zTxHf9iIOCqRbxvl8W5QYKrsMLq.jpg;[28, 12, 35, 14];512200;en;Jumanji: The Next Level;Spencer returns to the world of Jumanji, prompting his friends, his grandfather and his grandfather’s friend to enter a different and more dangerous version to save him.;48.022;/9Vp8MKqrwRAtvACF7PBwbvdG4dq.jpg;2019-12-13;Jumanji: The Next Level;False;0.0;0
False;/zA6uqJdLMfqg0srHccAK8aLTHJE.jpg;[28, 18, 36, 10752];508664;en;Danger Close: The Battle of Long Tan;For three and a half hours, in the pouring rain, amid the mud and shattered trees of a rubber plantation called Long Tan, Major Harry Smith and his dispersed company of 108 young and mostly inexperienced Australian and New Zealand soldiers are fighting for their lives, holding off an overwhelming enemy force of 2,500 battle hardened Viet Cong and North Vietnamese soldiers. With their ammunition running out, their casualties mounting and the enemy massing for a final assault, each man begins to search for the strength to triumph over an uncertain future with honour, decency and courage.;51.514;/aB1rCWGMsM2mm1kBDleaPkqUCFo.jpg;2019-11-08;Danger Close: The Battle of Long Tan;False;6.8;11
False;/blUCzzkFNWrur18J0BvIYBdbquv.jpg;[28, 80, 18, 53];535292;en;21 Bridges;A disgraced NYPD detective after being thrust into a citywide manhunt for a cop killer, is given a shot at redemption.;43.401;/8lSuziVF8TChwOczftjbxhpuu09.jpg;2019-11-22;21 Bridges;False;6.5;26
False;/ngBFDOsx13sFXiMweDoL54XYknR.jpg;[18, 878, 53];450465;en;Glass;In a series of escalating encounters, former security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities. Meanwhile, the shadowy presence of Elijah Price emerges as an orchestrator who holds secrets critical to both men.;29.842;/svIDTNUoajS8dLEo7EosxvyAsgJ.jpg;2019-01-18;Glass;False;6.6;4219
False;/jCCdt0e8Xe9ttvevD4S3TSMNdH.jpg;[28, 35, 27];338967;en;Zombieland: Double Tap;Columbus, Tallahassee, Wichita, and Little Rock move to the American heartland as they face off against evolved zombies, fellow survivors, and the growing pains of the snarky makeshift family.;28.095;/pIcV8XXIIvJCbtPoxF9qHMKdRr2.jpg;2019-10-18;Zombieland: Double Tap;False;7.3;533
False;/5mFcjZ58f9Pqg5RNv493XlfgzIX.jpg;[12, 16, 35, 10751];412117;en;The Secret Life of Pets 2;Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.;35.446;/nYcaCNkB4EgVyvrXxxbklefDrGL.jpg;2019-06-07;The Secret Life of Pets 2;False;6.6;850
False;/jSiNpRqMpWSTu6BLfVWR8MeJAgN.jpg;[35];642739;en;Mike Birbiglia: The New One;Comedian Mike Birbiglia hits Broadway with a hilarious yet profound one-man show that recounts his emotional and physical journey to parenthood.;12.875;/5LPwTP1PmvE0woEqblqmEHjqzpV.jpg;2019-11-26;Mike Birbiglia: The New One;False;8.0;1
False;/rLBkg55NUSwFjPjVYHOXyQc0hAL.jpg;[35, 14, 10402, 10749];515195;en;Yesterday;Jack Malik is a struggling singer-songwriter in an English seaside town whose dreams of fame are rapidly fading, despite the fierce devotion and support of his childhood best friend, Ellie. After a freak bus accident during a mysterious global blackout, Jack wakes up to discover that he's the only person on Earth who can remember The Beatles.;26.261;/1rjaRIAqFPQNnMtqSMLtg0VEABi.jpg;2019-06-28;Yesterday;False;6.7;1047
False;/73curw674iTzTX81AGaj5dyZUX5.jpg;[35, 10749, 10751];512895;en;Lady and the Tramp;The love story between a pampered Cocker Spaniel named Lady and a streetwise mongrel named Tramp. Lady finds herself out on the street after her owners have a baby and is saved from a pack by Tramp, who tries to show her to live her life footloose and collar-free.;24.064;/8wBEye516IKul9sW7JKGcFXVGfV.jpg;2019-11-12;Lady and the Tramp;False;7.1;75
False;/cNt14e43I2DDW6Xd9zFhrP8eOcA.jpg;[28, 878];373571;en;Godzilla: King of the Monsters;Follows the heroic efforts of the crypto-zoological agency Monarch as its members face off against a battery of god-sized monsters, including the mighty Godzilla, who collides with Mothra, Rodan, and his ultimate nemesis, the three-headed King Ghidorah. When these ancient super-species - thought to be mere myths - rise again, they all vie for supremacy, leaving humanity's very existence hanging in the balance.;33.539;/fQ40gmFM4p03tXwMxQQKh2cCBW4.jpg;2019-05-31;Godzilla: King of the Monsters;False;6.2;1775
False;/81yH7NxfUWqbhWWBh4Q1rLWwSpl.jpg;[35, 18];529862;en;Brittany Runs a Marathon;A young woman decides to make positive changes in her life by training for the New York City Marathon.;24.404;/9HwdRkw0w7wD8IykDgDAA1C05oe.jpg;2019-08-23;Brittany Runs a Marathon;False;7.0;63
False;/yG0iksOxpsbZo3fwAGRxpxHQTcZ.jpg;[28, 18, 27, 53];511987;en;Crawl;When a huge hurricane hits her hometown in Florida, Haley ignores evacuation orders to look for her father. After finding him badly wounded, both are trapped by the flood. With virtually no time to escape the storm, they discover that rising water levels are the least of their problems.;29.286;/9kOtMOUa5HrOiIG2Z9Anv7M8AbY.jpg;2019-07-12;Crawl;False;6.1;850
False;/eZ9wYTk9Gy2zYEv8rhRG3IoPuXG.jpg;[35, 18, 10749];549053;en;Last Christmas;Kate is a young woman subscribed to bad decisions. Her last date with disaster? That of having accepted to work as Santa's elf for a department store. However, she meets Tom there. Her life takes a new turn. For Kate, it seems too good to be true.;39.377;/mDeES2L2lhW8rJSyAKZMuKqZM7e.jpg;2019-11-08;Last Christmas;False;6.8;71
False;/wfPR0NQsM4RkLPpWLCbuyNgKC3k.jpg;[18];501907;en;A Beautiful Day in the Neighborhood;An award-winning cynical journalist, Lloyd Vogel, begrudgingly accepts an assignment to write an Esquire profile piece on the beloved television icon Fred Rogers. After his encounter with Rogers, Vogel's perspective on life is transformed.;28.119;/hoydgw429fYlYIGrPIjAdpftL8z.jpg;2019-11-22;A Beautiful Day in the Neighborhood;False;7.4;29
False;/xJSdrj2m3fcSplCk3X0tx66u4KX.jpg;[18, 27, 53];607175;en;Stay Out Stay Alive;After an earthquake uncovers an abandoned goldmine, a hiker falls in and is trapped, forcing friends to grapple with a moral dilemma that spirals into madness.;31.189;/mJYRlWQILSUaln28o2zPOeQLMC1.jpg;2019-11-26;Stay Out Stay Alive;False;4.0;1
False;/21i9yxhhnMuylNNqYY51O5co1u7.jpg;[10402];645362;en;The Kacey Musgraves Christmas Show;Join Kacey Musgraves for a holiday variety show featuring new songs, time-honored classics, and a rotating cast of celebrity friends.;31.245;/fGsF15omdlaUh3rmhqDDf2wrcEp.jpg;2019-11-29;The Kacey Musgraves Christmas Show;False;10.0;1
False;/enNSnMYj78ihLmiWrB4K6ymv9ux.jpg;[35, 878];479455;en;Men in Black: International;The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.;31.401;/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg;2019-06-14;Men in Black: International;False;5.9;1726
False;/uF4gCZHiui3UJ2BzUb8Nr6De6Lt.jpg;[18];472674;en;The Goldfinch;A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime.;36.277;/8NwONmcJmPr0w9A176JorJ3tbJx.jpg;2019-09-13;The Goldfinch;False;6.8;68
False;/3m2HBAhMS5mT765HaNcu3pAv6a9.jpg;[99];645557;en;Lindsey Vonn: The Final Season;Universally recognized as the greatest female skier ever, Lindsey Vonn went on a remarkable journey that was defined by unexpected twists and turns and dramatic peaks and valleys in its final chapter. LINDSEY VONN: THE FINAL SEASON intimately recounts the iconic skier’s last competitive campaign while looking back on her transcendent career, from child prodigy to decorated Olympian to global superstar.;12.897;/usH6JAZY7dLH4kH7WiEqrinA95K.jpg;2019-11-26;Lindsey Vonn: The Final Season;False;6.0;1
False;/nDP33LmQwNsnPv29GQazz59HjJI.jpg;[28, 12, 14];447404;en;Pokémon Detective Pikachu;In a world where people collect pocket-size monsters (Pokémon) to do battle, a boy comes across an intelligent monster who seeks to be a detective.;26.535;/wgQ7APnFpf1TuviKHXeEe3KnsTV.jpg;2019-05-10;Pokémon Detective Pikachu;False;6.9;2802
False;/g6GtOfXtzDpY73ef7wludoorTti.jpg;[18, 27, 9648];530385;en;Midsommar;Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities.;25.153;/rXsh4MI6uyVgZBSSzXCfitJnVPy.jpg;2019-07-03;Midsommar;False;7.1;1048
False;/6Xsz9KHQmCcIcj3CoWQq5eLtVoT.jpg;[35];521777;en;Good Boys;A group of young boys on the cusp of becoming teenagers embark on an epic quest to fix their broken drone before their parents get home.;30.044;/tximyCXMEnWIIyOy9STkOduUprG.jpg;2019-08-16;Good Boys;False;6.5;440
False;/sdjlVjkRwezP9G1a8TKwrnolRxI.jpg;[28, 18, 53];611914;en;The Courier;This intense action-thriller unfolds in real time as two embattled souls fight for their lives. Gary Oldman stars as a vicious crime boss out to kill Nick, the lone witness set to testify against him. He hires a mysterious female motorcycle courier to unknowingly deliver a poison-gas bomb to slay Nick, but after she rescues Nick from certain death, the duo must confront an army of ruthless hired killers in order to survive the night.;26.788;/ApZ6eymKwLJJnwxb9JskYRdjq7j.jpg;2019-11-22;The Courier;False;4.5;8
