adult,budget,genre_id,genre_name,id,original_language,original_title,popularity,revenue,runtime,status,vote_average,vote_count
False,145000000,12.0,Adventure,1735,en,The Mummy: Tomb of the Dragon Emperor,17.237,401128639,112,Released,5.3,2741
False,145000000,28.0,Action,1735,en,The Mummy: Tomb of the Dragon Emperor,17.237,401128639,112,Released,5.3,2741
False,145000000,14.0,Fantasy,1735,en,The Mummy: Tomb of the Dragon Emperor,17.237,401128639,112,Released,5.3,2741
False,33000000,18.0,Drama,13223,en,Gran Torino,12.235,269958228,116,Released,8.0,6277
False,105000000,12.0,Adventure,7840,en,"10,000 BC",13.979,266000000,109,Released,5.3,1765
False,105000000,28.0,Action,7840,en,"10,000 BC",13.979,266000000,109,Released,5.3,1765
False,105000000,18.0,Drama,7840,en,"10,000 BC",13.979,266000000,109,Released,5.3,1765
False,105000000,14.0,Fantasy,7840,en,"10,000 BC",13.979,266000000,109,Released,5.3,1765
False,25000000,28.0,Action,8681,en,Taken,15.262,226830568,94,Released,7.3,7213
False,25000000,53.0,Thriller,8681,en,Taken,15.262,226830568,94,Released,7.3,7213
False,130000000,12.0,Adventure,9502,en,Kung Fu Panda,18.951,631744560,90,Released,7.1,6617
False,130000000,16.0,Animation,9502,en,Kung Fu Panda,18.951,631744560,90,Released,7.1,6617
False,130000000,10751.0,Family,9502,en,Kung Fu Panda,18.951,631744560,90,Released,7.1,6617
False,130000000,35.0,Comedy,9502,en,Kung Fu Panda,18.951,631744560,90,Released,7.1,6617
False,0,10770.0,TV Movie,20497,en,Ballet Shoes,16.937,0,85,Released,6.4,185
False,0,18.0,Drama,20497,en,Ballet Shoes,16.937,0,85,Released,6.4,185
False,0,10751.0,Family,20497,en,Ballet Shoes,16.937,0,85,Released,6.4,185
False,23000000,10402.0,Music,8328,en,Step Up 2: The Streets,15.123,150816700,98,Released,6.6,1445
False,23000000,18.0,Drama,8328,en,Step Up 2: The Streets,15.123,150816700,98,Released,6.6,1445
False,23000000,10749.0,Romance,8328,en,Step Up 2: The Streets,15.123,150816700,98,Released,6.6,1445
False,0,16.0,Animation,13459,en,Barbie in 'A Christmas Carol',9.861,4496912,76,Released,6.8,267
False,0,10751.0,Family,13459,en,Barbie in 'A Christmas Carol',9.861,4496912,76,Released,6.8,267
False,12500000,10752.0,War,14574,en,The Boy in the Striped Pyjamas,12.266,20416563,94,Released,7.8,3871
False,12500000,18.0,Drama,14574,en,The Boy in the Striped Pyjamas,12.266,20416563,94,Released,7.8,3871
False,30000000,35.0,Comedy,9870,en,Forgetting Sarah Marshall,15.066,105173115,111,Released,6.4,2098
False,30000000,10749.0,Romance,9870,en,Forgetting Sarah Marshall,15.066,105173115,111,Released,6.4,2098
False,30000000,18.0,Drama,9870,en,Forgetting Sarah Marshall,15.066,105173115,111,Released,6.4,2098
False,150000000,16.0,Animation,13053,en,Bolt,13.993,309979994,98,Released,6.4,3673
False,150000000,10751.0,Family,13053,en,Bolt,13.993,309979994,98,Released,6.4,3673
False,150000000,12.0,Adventure,13053,en,Bolt,13.993,309979994,98,Released,6.4,3673
False,150000000,35.0,Comedy,13053,en,Bolt,13.993,309979994,98,Released,6.4,3673
False,75000000,18.0,Drama,2253,en,Valkyrie,15.669,200276000,121,Released,6.8,2086
False,75000000,53.0,Thriller,2253,en,Valkyrie,15.669,200276000,121,Released,6.8,2086
False,75000000,36.0,History,2253,en,Valkyrie,15.669,200276000,121,Released,6.8,2086
False,75000000,10752.0,War,2253,en,Valkyrie,15.669,200276000,121,Released,6.8,2086
False,70000000,28.0,Action,12113,en,Body of Lies,12.898,113280098,128,Released,6.6,1619
False,70000000,18.0,Drama,12113,en,Body of Lies,12.898,113280098,128,Released,6.6,1619
False,70000000,53.0,Thriller,12113,en,Body of Lies,12.898,113280098,128,Released,6.6,1619
False,150000000,14.0,Fantasy,4922,en,The Curious Case of Benjamin Button,18.482,333932083,166,Released,7.5,7280
False,150000000,18.0,Drama,4922,en,The Curious Case of Benjamin Button,18.482,333932083,166,Released,7.5,7280
False,150000000,53.0,Thriller,4922,en,The Curious Case of Benjamin Button,18.482,333932083,166,Released,7.5,7280
False,150000000,9648.0,Mystery,4922,en,The Curious Case of Benjamin Button,18.482,333932083,166,Released,7.5,7280
False,150000000,10749.0,Romance,4922,en,The Curious Case of Benjamin Button,18.482,333932083,166,Released,7.5,7280
False,0,35.0,Comedy,8359,en,Kit Kittredge: An American Girl,14.987,0,101,Released,6.3,79
False,0,18.0,Drama,8359,en,Kit Kittredge: An American Girl,14.987,0,101,Released,6.3,79
False,0,10751.0,Family,8359,en,Kit Kittredge: An American Girl,14.987,0,101,Released,6.3,79
False,15000000,18.0,Drama,12405,en,Slumdog Millionaire,13.948,377910544,120,Released,7.7,6385
False,15000000,10749.0,Romance,12405,en,Slumdog Millionaire,13.948,377910544,120,Released,7.7,6385
False,45000000,28.0,Action,10483,en,Death Race,15.785,73762516,105,Released,6.1,2198
False,45000000,53.0,Thriller,10483,en,Death Race,15.785,73762516,105,Released,6.1,2198
False,45000000,878.0,Science Fiction,10483,en,Death Race,15.785,73762516,105,Released,6.1,2198
False,35000000,28.0,Action,13051,en,Max Payne,19.424,85416905,100,Released,5.2,1126
False,35000000,18.0,Drama,13051,en,Max Payne,19.424,85416905,100,Released,5.2,1126
False,35000000,80.0,Crime,13051,en,Max Payne,19.424,85416905,100,Released,5.2,1126
False,35000000,53.0,Thriller,13051,en,Max Payne,19.424,85416905,100,Released,5.2,1126
False,18000000,28.0,Action,13809,en,RockNRolla,11.082,25739015,114,Released,6.9,1519
False,18000000,80.0,Crime,13809,en,RockNRolla,11.082,25739015,114,Released,6.9,1519
False,18000000,53.0,Thriller,13809,en,RockNRolla,11.082,25739015,114,Released,6.9,1519
False,92000000,28.0,Action,7446,en,Tropic Thunder,14.673,188072649,107,Released,6.5,3358
False,92000000,35.0,Comedy,7446,en,Tropic Thunder,14.673,188072649,107,Released,6.5,3358
False,92000000,12.0,Adventure,7446,en,Tropic Thunder,14.673,188072649,107,Released,6.5,3358
False,92000000,10752.0,War,7446,en,Tropic Thunder,14.673,188072649,107,Released,6.5,3358
False,225000000,12.0,Adventure,2454,en,The Chronicles of Narnia: Prince Caspian,18.659,419665568,150,Released,6.5,3859
False,225000000,10751.0,Family,2454,en,The Chronicles of Narnia: Prince Caspian,18.659,419665568,150,Released,6.5,3859
False,225000000,14.0,Fantasy,2454,en,The Chronicles of Narnia: Prince Caspian,18.659,419665568,150,Released,6.5,3859
False,0,35.0,Comedy,35102,cn,金瓶梅,11.072,0,94,Released,5.6,10
False,0,18.0,Drama,35102,cn,金瓶梅,11.072,0,94,Released,5.6,10
False,0,10749.0,Romance,35102,cn,金瓶梅,11.072,0,94,Released,5.6,10
False,85000000,14.0,Fantasy,11253,en,Hellboy II: The Golden Army,14.156,160388063,120,Released,6.7,3081
False,85000000,27.0,Horror,11253,en,Hellboy II: The Golden Army,14.156,160388063,120,Released,6.7,3081
False,48000000,16.0,Animation,13179,en,Tinker Bell,15.755,0,78,Released,6.6,767
False,48000000,10751.0,Family,13179,en,Tinker Bell,15.755,0,78,Released,6.6,767
False,48000000,12.0,Adventure,13179,en,Tinker Bell,15.755,0,78,Released,6.6,767
False,48000000,14.0,Fantasy,13179,en,Tinker Bell,15.755,0,78,Released,6.6,767
False,75000000,28.0,Action,8909,en,Wanted,11.496,258270008,110,Released,6.4,4483
False,75000000,53.0,Thriller,8909,en,Wanted,11.496,258270008,110,Released,6.4,4483
False,75000000,80.0,Crime,8909,en,Wanted,11.496,258270008,110,Released,6.4,4483
False,150000000,14.0,Fantasy,8960,en,Hancock,13.897,624029371,92,Released,6.3,5827
False,150000000,28.0,Action,8960,en,Hancock,13.897,624029371,92,Released,6.3,5827
False,25000000,28.0,Action,7191,en,Cloverfield,14.132,170764026,85,Released,6.5,4325
False,25000000,53.0,Thriller,7191,en,Cloverfield,14.132,170764026,85,Released,6.5,4325
False,25000000,878.0,Science Fiction,7191,en,Cloverfield,14.132,170764026,85,Released,6.5,4325
False,90000000,12.0,Adventure,8204,en,The Spiderwick Chronicles,10.173,162839667,95,Released,6.5,1488
False,90000000,10751.0,Family,8204,en,The Spiderwick Chronicles,10.173,162839667,95,Released,6.5,1488
False,90000000,14.0,Fantasy,8204,en,The Spiderwick Chronicles,10.173,162839667,95,Released,6.5,1488
False,90000000,18.0,Drama,8204,en,The Spiderwick Chronicles,10.173,162839667,95,Released,6.5,1488
False,70000000,28.0,Action,9381,en,Babylon A.D.,12.92,72108608,101,Released,5.5,1167
False,70000000,12.0,Adventure,9381,en,Babylon A.D.,12.92,72108608,101,Released,5.5,1167
False,70000000,878.0,Science Fiction,9381,en,Babylon A.D.,12.92,72108608,101,Released,5.5,1167
False,70000000,53.0,Thriller,9381,en,Babylon A.D.,12.92,72108608,101,Released,5.5,1167
False,32000000,28.0,Action,13813,en,Defiance,10.859,51155219,137,Released,6.8,1009
False,32000000,18.0,Drama,13813,en,Defiance,10.859,51155219,137,Released,6.8,1009
False,32000000,36.0,History,13813,en,Defiance,10.859,51155219,137,Released,6.8,1009
False,32000000,10752.0,War,13813,en,Defiance,10.859,51155219,137,Released,6.8,1009
False,0,16.0,Animation,13648,ja,Baiohazâdo: Dijenerêshon,10.408,0,97,Released,6.4,450
False,0,27.0,Horror,13648,ja,Baiohazâdo: Dijenerêshon,10.408,0,97,Released,6.4,450
False,0,28.0,Action,13648,ja,Baiohazâdo: Dijenerêshon,10.408,0,97,Released,6.4,450
False,0,878.0,Science Fiction,13648,ja,Baiohazâdo: Dijenerêshon,10.408,0,97,Released,6.4,450
False,45000000,28.0,Action,88751,en,Journey to the Center of the Earth,11.905,101702060,93,Released,5.9,2905
False,45000000,878.0,Science Fiction,88751,en,Journey to the Center of the Earth,11.905,101702060,93,Released,5.9,2905
False,45000000,12.0,Adventure,88751,en,Journey to the Center of the Earth,11.905,101702060,93,Released,5.9,2905
False,45000000,35.0,Comedy,88751,en,Journey to the Center of the Earth,11.905,101702060,93,Released,5.9,2905
False,45000000,10751.0,Family,88751,en,Journey to the Center of the Earth,11.905,101702060,93,Released,5.9,2905
False,55000000,80.0,Crime,3580,en,Changeling,13.14,113020255,141,Released,7.5,2264
False,55000000,18.0,Drama,3580,en,Changeling,13.14,113020255,141,Released,7.5,2264
False,55000000,9648.0,Mystery,3580,en,Changeling,13.14,113020255,141,Released,7.5,2264
False,65000000,35.0,Comedy,12133,en,Step Brothers,11.385,128107642,98,Released,6.5,1864
False,30000000,28.0,Action,13460,en,Doomsday,14.372,22211426,108,Released,5.8,623
False,30000000,53.0,Thriller,13460,en,Doomsday,14.372,22211426,108,Released,5.8,623
False,30000000,878.0,Science Fiction,13460,en,Doomsday,14.372,22211426,108,Released,5.8,623
False,70000000,35.0,Comedy,10201,en,Yes Man,14.72,225990978,104,Released,6.6,3822
False,85000000,16.0,Animation,12222,en,Horton Hears a Who!,13.319,297138014,88,Released,6.3,1913
False,85000000,35.0,Comedy,12222,en,Horton Hears a Who!,13.319,297138014,88,Released,6.3,1913
False,85000000,10751.0,Family,12222,en,Horton Hears a Who!,13.319,297138014,88,Released,6.3,1913
False,85000000,12.0,Adventure,12222,en,Horton Hears a Who!,13.319,297138014,88,Released,6.3,1913
False,85000000,14.0,Fantasy,12222,en,Horton Hears a Who!,13.319,297138014,88,Released,6.3,1913
False,8500000,16.0,Animation,12180,en,Star Wars: The Clone Wars,12.088,68282844,98,Released,5.8,883
False,8500000,28.0,Action,12180,en,Star Wars: The Clone Wars,12.088,68282844,98,Released,5.8,883
False,8500000,878.0,Science Fiction,12180,en,Star Wars: The Clone Wars,12.088,68282844,98,Released,5.8,883
False,8500000,12.0,Adventure,12180,en,Star Wars: The Clone Wars,12.088,68282844,98,Released,5.8,883
False,0,35.0,Comedy,14072,hi,रब ने बना दी जोड़ी,13.335,0,167,Released,6.7,121
False,0,18.0,Drama,14072,hi,रब ने बना दी जोड़ी,13.335,0,167,Released,6.7,121
False,0,10749.0,Romance,14072,hi,रब ने बना दी जोड़ी,13.335,0,167,Released,6.7,121
False,60000000,12.0,Adventure,10199,en,The Tale of Despereaux,12.829,86900000,93,Released,5.8,512
False,60000000,16.0,Animation,10199,en,The Tale of Despereaux,12.829,86900000,93,Released,5.8,512
False,60000000,10751.0,Family,10199,en,The Tale of Despereaux,12.829,86900000,93,Released,5.8,512
False,90000000,35.0,Comedy,10661,en,You Don't Mess with the Zohan,15.528,201596308,113,Released,5.5,2108
False,90000000,28.0,Action,10661,en,You Don't Mess with the Zohan,15.528,201596308,113,Released,5.5,2108
False,80000000,28.0,Action,11665,en,Get Smart,11.818,230685453,110,Released,6.1,2023
False,80000000,35.0,Comedy,11665,en,Get Smart,11.818,230685453,110,Released,6.1,2023
False,80000000,53.0,Thriller,11665,en,Get Smart,11.818,230685453,110,Released,6.1,2023
False,9000000,35.0,Comedy,12182,en,Nick and Norah's Infinite Playlist,11.814,32973937,89,Released,6.4,758
False,9000000,10402.0,Music,12182,en,Nick and Norah's Infinite Playlist,11.814,32973937,89,Released,6.4,758
False,9000000,10749.0,Romance,12182,en,Nick and Norah's Infinite Playlist,11.814,32973937,89,Released,6.4,758
False,55000000,18.0,Drama,11321,en,Seven Pounds,12.044,168167691,123,Released,7.6,4176
False,9000000,53.0,Thriller,10665,en,The Strangers,12.747,82391145,86,Released,6.2,1289
False,9000000,27.0,Horror,10665,en,The Strangers,12.747,82391145,86,Released,6.2,1289
False,9000000,9648.0,Mystery,10665,en,The Strangers,12.747,82391145,86,Released,6.2,1289
False,35000000,18.0,Drama,8065,en,21,12.797,69823199,123,Released,6.6,2566
False,35000000,80.0,Crime,8065,en,21,12.797,69823199,123,Released,6.6,2566
False,35000000,27.0,Horror,13515,en,Mirrors,12.244,72436439,110,Released,6.1,971
False,35000000,9648.0,Mystery,13515,en,Mirrors,12.244,72436439,110,Released,6.1,971
False,35000000,53.0,Thriller,13515,en,Mirrors,12.244,72436439,110,Released,6.1,971
False,35000000,18.0,Drama,13515,en,Mirrors,12.244,72436439,110,Released,6.1,971
False,24000000,35.0,Comedy,10358,en,Zack and Miri Make a Porno,12.04,42105111,102,Released,6.2,1291
False,10800000,27.0,Horror,11917,en,Saw V,13.53,113857533,95,Released,6.2,1845
False,10800000,53.0,Thriller,11917,en,Saw V,13.53,113857533,95,Released,6.2,1845
False,10800000,80.0,Crime,11917,en,Saw V,13.53,113857533,95,Released,6.2,1845
False,5000000,80.0,Crime,16763,en,Joy Ride 2: Dead Ahead,8.78,0,91,Released,5.5,108
False,5000000,53.0,Thriller,16763,en,Joy Ride 2: Dead Ahead,8.78,0,91,Released,5.5,108
False,10000000,9648.0,Mystery,13027,en,Eagle Eye,12.779,0,118,Released,6.4,1705
False,10000000,53.0,Thriller,13027,en,Eagle Eye,12.779,0,118,Released,6.4,1705
False,10000000,28.0,Action,13027,en,Eagle Eye,12.779,0,118,Released,6.4,1705
False,80000000,35.0,Comedy,12193,en,Four Christmases,11.011,163733697,88,Released,5.6,605
False,80000000,10749.0,Romance,12193,en,Four Christmases,11.011,163733697,88,Released,5.6,605
False,80000000,18.0,Drama,12193,en,Four Christmases,11.011,163733697,88,Released,5.6,605
False,20500000,28.0,Action,13056,en,Punisher: War Zone,11.496,10089373,102,Released,5.7,579
False,20500000,80.0,Crime,13056,en,Punisher: War Zone,11.496,10089373,102,Released,5.7,579
False,5000000,10402.0,Music,15157,en,Another Cinderella Story,12.744,0,90,Released,6.5,1079
False,5000000,35.0,Comedy,15157,en,Another Cinderella Story,12.744,0,90,Released,6.5,1079
False,50000000,14.0,Fantasy,10529,en,Outlander,11.994,7033683,115,Released,6.1,606
False,50000000,28.0,Action,10529,en,Outlander,11.994,7033683,115,Released,6.1,606
False,50000000,878.0,Science Fiction,10529,en,Outlander,11.994,7033683,115,Released,6.1,606
False,30000000,35.0,Comedy,6557,en,27 Dresses,11.987,160259319,111,Released,6.3,2083
False,30000000,10749.0,Romance,6557,en,27 Dresses,11.987,160259319,111,Released,6.3,2083
False,85000000,12.0,Adventure,8247,en,Jumper,16.162,222231186,88,Released,6.0,3423
False,85000000,14.0,Fantasy,8247,en,Jumper,16.162,222231186,88,Released,6.0,3423
False,85000000,878.0,Science Fiction,8247,en,Jumper,16.162,222231186,88,Released,6.0,3423
False,27000000,28.0,Action,10189,en,Pineapple Express,12.284,101624843,111,Released,6.6,2120
False,27000000,35.0,Comedy,10189,en,Pineapple Express,12.284,101624843,111,Released,6.6,2120
False,32000000,18.0,Drama,8055,en,The Reader,11.732,113019290,124,Released,7.4,1627
False,32000000,10749.0,Romance,8055,en,The Reader,11.732,113019290,124,Released,7.4,1627
False,55000000,28.0,Action,1729,en,The Forbidden Kingdom,12.229,127906624,104,Released,6.4,866
False,55000000,12.0,Adventure,1729,en,The Forbidden Kingdom,12.229,127906624,104,Released,6.4,866
False,55000000,14.0,Fantasy,1729,en,The Forbidden Kingdom,12.229,127906624,104,Released,6.4,866
False,8000000,27.0,Horror,11152,en,The Ruins,14.728,22700000,91,Released,5.6,518
False,35000000,35.0,Comedy,9029,en,What Happens in Vegas,12.727,170000000,99,Released,6.0,1854
False,35000000,10749.0,Romance,9029,en,What Happens in Vegas,12.727,170000000,99,Released,6.0,1854
False,0,14.0,Fantasy,13486,en,The Scorpion King: Rise of a Warrior,10.475,0,109,Released,4.3,317
False,0,28.0,Action,13486,en,The Scorpion King: Rise of a Warrior,10.475,0,109,Released,4.3,317
False,0,12.0,Adventure,13486,en,The Scorpion King: Rise of a Warrior,10.475,0,109,Released,4.3,317
False,0,878.0,Science Fiction,13486,en,The Scorpion King: Rise of a Warrior,10.475,0,109,Released,4.3,317
False,20000000,18.0,Drama,12165,en,The Burning Plain,10.705,0,111,Released,6.6,220
False,20000000,10749.0,Romance,12165,en,The Burning Plain,10.705,0,111,Released,6.6,220
False,0,35.0,Comedy,13655,en,Camp Rock,11.705,0,94,Released,6.3,1292
False,0,18.0,Drama,13655,en,Camp Rock,11.705,0,94,Released,6.3,1292
False,0,10402.0,Music,13655,en,Camp Rock,11.705,0,94,Released,6.3,1292
False,0,10770.0,TV Movie,13655,en,Camp Rock,11.705,0,94,Released,6.3,1292
False,0,10751.0,Family,13655,en,Camp Rock,11.705,0,94,Released,6.3,1292
False,20000000,53.0,Thriller,8848,en,The Bank Job,13.689,64822796,112,Released,6.8,1175
False,20000000,80.0,Crime,8848,en,The Bank Job,13.689,64822796,112,Released,6.8,1175
False,20000000,18.0,Drama,8848,en,The Bank Job,13.689,64822796,112,Released,6.8,1175
False,55000000,12.0,Adventure,13600,en,City of Ember,12.428,17869048,90,Released,6.2,1039
False,55000000,10751.0,Family,13600,en,City of Ember,12.428,17869048,90,Released,6.2,1039
False,55000000,14.0,Fantasy,13600,en,City of Ember,12.428,17869048,90,Released,6.2,1039
False,20000000,28.0,Action,1266,en,Street Kings,14.023,65569869,109,Released,6.5,696
False,20000000,80.0,Crime,1266,en,Street Kings,14.023,65569869,109,Released,6.5,696
False,20000000,18.0,Drama,1266,en,Street Kings,14.023,65569869,109,Released,6.5,696
False,20000000,53.0,Thriller,1266,en,Street Kings,14.023,65569869,109,Released,6.5,696
False,25000000,18.0,Drama,8988,en,Stop-Loss,8.417,11207130,113,Released,6.1,136
False,25000000,10752.0,War,8988,en,Stop-Loss,8.417,11207130,113,Released,6.1,136
False,0,16.0,Animation,18198,en,Barbie Mariposa,11.417,0,75,Released,6.2,235
False,0,14.0,Fantasy,18198,en,Barbie Mariposa,11.417,0,75,Released,6.2,235
False,0,10751.0,Family,18198,en,Barbie Mariposa,11.417,0,75,Released,6.2,235
False,20000000,18.0,Drama,8456,en,Never Back Down,13.415,41627431,115,Released,6.6,1208
False,20000000,28.0,Action,8456,en,Never Back Down,13.415,41627431,115,Released,6.6,1208
False,60000000,12.0,Adventure,2309,en,Inkheart,12.91,57490374,106,Released,6.2,1294
False,60000000,10751.0,Family,2309,en,Inkheart,12.91,57490374,106,Released,6.2,1294
False,60000000,14.0,Fantasy,2309,en,Inkheart,12.91,57490374,106,Released,6.2,1294
False,60000000,53.0,Thriller,8645,en,The Happening,9.643,163403799,91,Released,5.1,1856
False,60000000,878.0,Science Fiction,8645,en,The Happening,9.643,163403799,91,Released,5.1,1856
False,22000000,18.0,Drama,13291,en,Traitor,11.377,23530831,114,Released,6.6,348
False,22000000,28.0,Action,13291,en,Traitor,11.377,23530831,114,Released,6.6,348
False,22000000,53.0,Thriller,13291,en,Traitor,11.377,23530831,114,Released,6.6,348
False,22000000,80.0,Crime,13291,en,Traitor,11.377,23530831,114,Released,6.6,348
False,62000000,35.0,Comedy,12177,en,The Love Guru,10.126,41819064,87,Released,4.3,436
False,62000000,10749.0,Romance,12177,en,The Love Guru,10.126,41819064,87,Released,4.3,436
False,17759769,18.0,Drama,12783,en,The Duchess,11.876,43306325,110,Released,6.9,986
False,17759769,36.0,History,12783,en,The Duchess,11.876,43306325,110,Released,6.9,986
False,17759769,10749.0,Romance,12783,en,The Duchess,11.876,43306325,110,Released,6.9,986
False,37000000,35.0,Comedy,4944,en,Burn After Reading,10.772,163720069,96,Released,6.6,2543
False,37000000,18.0,Drama,4944,en,Burn After Reading,10.772,163720069,96,Released,6.6,2543
False,35000000,18.0,Drama,12184,en,The Other Boleyn Girl,10.358,78269970,115,Released,6.6,1129
False,35000000,10749.0,Romance,12184,en,The Other Boleyn Girl,10.358,78269970,115,Released,6.6,1129
False,52000000,35.0,Comedy,11631,en,Mamma Mia!,10.948,609841637,108,Released,6.9,4026
False,52000000,10749.0,Romance,11631,en,Mamma Mia!,10.948,609841637,108,Released,6.9,4026
False,30000000,18.0,Drama,8836,en,The X Files: I Want to Believe,10.346,68369434,104,Released,5.6,833
False,30000000,9648.0,Mystery,8836,en,The X Files: I Want to Believe,10.346,68369434,104,Released,5.6,833
False,30000000,878.0,Science Fiction,8836,en,The X Files: I Want to Believe,10.346,68369434,104,Released,5.6,833
False,30000000,53.0,Thriller,8836,en,The X Files: I Want to Believe,10.346,68369434,104,Released,5.6,833
False,25000000,28.0,Action,13805,en,Disaster Movie,9.342,14109284,87,Released,3.1,555
False,25000000,35.0,Comedy,13805,en,Disaster Movie,9.342,14109284,87,Released,3.1,555
False,0,35.0,Comedy,16279,en,The Great Buck Howard,6.84,900689,87,Released,5.9,134
False,9000000,12.0,Adventure,11127,en,Starship Troopers 3: Marauder,8.339,0,105,Released,4.4,235
False,9000000,878.0,Science Fiction,11127,en,Starship Troopers 3: Marauder,8.339,0,105,Released,4.4,235
False,9000000,28.0,Action,11127,en,Starship Troopers 3: Marauder,8.339,0,105,Released,4.4,235
False,50000,10749.0,Romance,14103,en,Allan Quatermain and the Temple of Skulls,9.536,0,98,Released,3.4,15
False,50000,12.0,Adventure,14103,en,Allan Quatermain and the Temple of Skulls,9.536,0,98,Released,3.4,15
False,50000,28.0,Action,14103,en,Allan Quatermain and the Temple of Skulls,9.536,0,98,Released,3.4,15
False,60000000,28.0,Action,13389,en,Righteous Kill,7.835,73174566,101,Released,5.9,668
False,60000000,80.0,Crime,13389,en,Righteous Kill,7.835,73174566,101,Released,5.9,668
False,60000000,18.0,Drama,13389,en,Righteous Kill,7.835,73174566,101,Released,5.9,668
